ID,Station (ft),WSE 'Max' (feet)
1357,913.995,361.727
1358,914.893,361.723
1359,915.778,361.721
1360,916.652,361.718
1361,917.518,361.716
1362,918.128,361.714
1363,918.38,361.713
1364,919.237,361.707
1365,920.089,361.702
1366,920.938,361.696
1367,921.349,361.694
1368,921.408,361.694
1369,921.502,361.694
1370,921.683,361.694
1371,921.786,361.694
1372,922.636,361.694
1373,923.487,361.694
1374,924.264,361.694
1375,924.34,361.694
1376,924.525,361.693
1377,925.147,361.693
1378,925.199,361.693
1379,925.356,361.692
1380,925.567,361.692
1381,925.604,361.692
1382,926.062,361.69
1383,926.396,361.688
1384,926.408,361.688
1385,926.927,361.686
1386,927.794,361.681
1387,928.663,361.677
1388,929.534,361.673
1389,930.079,361.67
1390,930.407,361.669
1391,931.279,361.665
1392,932.155,361.661
1393,933.039,361.66
1394,933.938,361.66
1395,934.317,361.659
1396,934.848,361.659
1397,934.965,361.659
1398,935.755,361.657
1399,936.652,361.654
1400,937.544,361.651
1401,938.232,361.648
1402,938.439,361.648
1403,939.336,361.645
1404,940.239,361.642
1405,941.153,361.639
1406,942.076,361.635
1407,942.993,361.633
1408,943.388,361.632
1409,943.91,361.632
1410,944.156,361.631
1411,944.867,361.631
1412,944.985,361.631
1413,945.048,361.631
1414,945.626,361.631
1415,945.757,361.63
1416,945.873,361.63
1417,945.894,361.63
1418,946.099,361.63
1419,946.199,361.63
1420,946.448,361.63
1421,946.477,361.63
1422,946.949,361.63
1423,947.061,361.63
1424,947.207,361.63
1425,947.496,361.629
1426,947.963,361.629
1427,948.175,361.629
1428,948.916,361.628
1429,949.256,361.628
1430,949.485,361.628
1431,949.778,361.628
1432,949.857,361.628
1433,950.427,361.628
1434,950.709,361.628
1435,950.773,361.628
1436,950.935,361.628
1437,951.043,361.628
1438,951.116,361.628
1439,951.281,361.627
1440,952.622,361.627
1441,953.216,361.627
1442,954.096,361.626
1443,955.265,361.625
1444,955.437,361.625
1445,956.042,361.624
1446,956.167,361.624
1447,956.411,361.623
1448,957.098,361.622
1449,957.202,361.622
1450,957.628,361.621
1451,958.355,361.619
1452,958.37,361.619
1453,958.651,361.619
1454,959.09,361.618
1455,959.386,361.617
1456,959.656,361.617
1457,961.041,361.615
1458,961.275,361.614
1459,961.876,361.613
1460,961.997,361.613
1461,962.158,361.613
1462,962.751,361.612
1463,963.045,361.612
1464,963.175,361.611
1465,963.416,361.61
1466,963.488,361.61
1467,963.662,361.61
1468,964.124,361.608
1469,964.186,361.608
1470,964.65,361.606
1471,964.857,361.606
1472,964.984,361.605
1473,965.268,361.604
1474,965.524,361.604
1475,966.193,361.602
1476,966.864,361.6
1477,967.563,361.599
1478,968.321,361.598
1479,969.137,361.598
1480,969.765,361.597
1481,969.98,361.597
1482,970.822,361.594
1483,971.651,361.589
1484,972.461,361.584
1485,973.251,361.579
1486,974.021,361.575
1487,974.172,361.574
1488,974.77,361.572
1489,975.488,361.57
1490,976.183,361.568
1491,976.363,361.567
1492,976.886,361.566
1493,977.631,361.563
1494,978.427,361.559
1495,979.257,361.555
1496,980.094,361.552
1497,980.652,361.549
1498,980.924,361.547
1499,981.749,361.54
1500,982.582,361.534
1501,983.426,361.527
1502,983.848,361.524
1503,984.27,361.522
1504,984.684,361.518
1505,985.097,361.515
1506,985.897,361.512
1507,986.678,361.51
1508,987.462,361.508
1509,988.265,361.507
1510,989.093,361.505
1511,989.942,361.503
1512,990.004,361.503
1513,990.798,361.495
1514,991.219,361.491
1515,991.64,361.487
1516,992.043,361.483
1517,992.446,361.478
1518,993.217,361.473
1519,993.977,361.473
1520,994.762,361.472
1521,995.584,361.472
1522,996.032,361.472
1523,996.433,361.471
1524,997.295,361.466
1525,998.16,361.459
1526,999.022,361.451
1527,999.885,361.444
1528,1000.755,361.438
1529,1001.634,361.433
1530,1002.521,361.428
1531,1002.902,361.425
1532,1003.415,361.422
1533,1004.313,361.417
1534,1005.203,361.412
1535,1006.067,361.408
1536,1006.897,361.405
1537,1007.692,361.402
1538,1008.461,361.399
1539,1008.835,361.397
1540,1009.21,361.395
1541,1009.579,361.393
1542,1009.947,361.391
1543,1010.68,361.385
1544,1010.919,361.383
1545,1011.424,361.379
1546,1012.189,361.372
1547,1012.974,361.369
1548,1013.755,361.368
1549,1014.131,361.368
1550,1014.523,361.368
1551,1015.301,361.366
1552,1016.107,361.363
1553,1016.928,361.359
1554,1017.76,361.355
1555,1018.668,361.352
1556,1019.773,361.348
1557,1021.079,361.344
1558,1022.387,361.341
1559,1023.035,361.339
1560,1023.498,361.338
1561,1024.402,361.336
1562,1025.202,361.333
1563,1025.451,361.332
1564,1025.976,361.328
1565,1026.751,361.321
1566,1027.142,361.318
1567,1027.532,361.316
1568,1027.922,361.312
1569,1028.311,361.31
1570,1029.081,361.309
1571,1029.83,361.309
1572,1030.561,361.309
1573,1031.129,361.309
1574,1031.291,361.309
1575,1032.043,361.308
1576,1032.838,361.306
1577,1033.685,361.303
1578,1034.576,361.3
1579,1035.488,361.296
1580,1035.947,361.294
1581,1036.406,361.292
1582,1036.866,361.291
1583,1037.325,361.289
1584,1038.242,361.286
1585,1039.149,361.284
1586,1039.619,361.282
1587,1040.044,361.281
1588,1040.926,361.279
1589,1041.801,361.274
1590,1042.672,361.264
1591,1043.381,361.256
1592,1043.538,361.252
1593,1044.397,361.249
1594,1044.523,361.251
1595,1045.249,361.237
1596,1046.099,361.222
1597,1046.948,361.206
1598,1047.796,361.204
1599,1048.645,361.204
1600,1049.494,361.203
1601,1049.622,361.203
1602,1050.341,361.202
1603,1051.181,361.198
1604,1051.993,361.193
1605,1052.764,361.187
1606,1052.829,361.186
1607,1053.026,361.185
1608,1053.09,361.184
1609,1053.128,361.184
1610,1053.245,361.183
1611,1053.506,361.182
1612,1054.241,361.179
1613,1054.979,361.176
1614,1055.729,361.175
1615,1056.121,361.173
1616,1056.513,361.171
1617,1056.573,361.17
1618,1057.343,361.164
1619,1058.2,361.157
1620,1059.065,361.149
1621,1059.93,361.145
1622,1060.795,361.142
1623,1061.654,361.139
1624,1061.737,361.138
1625,1062.499,361.133
1626,1063.319,361.126
1627,1064.117,361.12
1628,1064.894,361.115
1629,1065.655,361.114
1630,1066.403,361.112
1631,1067.144,361.111
1632,1067.878,361.11
1633,1068.115,361.109
1634,1068.616,361.107
1635,1069.382,361.103
1636,1070.198,361.098
1637,1071.062,361.09
1638,1071.956,361.084
1639,1072.859,361.079
1640,1073.763,361.076
1641,1074.302,361.074
1642,1074.667,361.071
1643,1075.567,361.065
1644,1076.458,361.059
1645,1077.34,361.053
1646,1078.218,361.049
1647,1079.103,361.045
1648,1080.004,361.042
1649,1080.922,361.031
1650,1080.949,361.031
1651,1081.85,361.013
1652,1082.782,360.996
1653,1083.714,360.995
1654,1084.18,360.994
1655,1084.382,360.994
1656,1084.646,360.994
1657,1085.578,360.993
1658,1086.508,360.99
1659,1087.434,360.988
1660,1088.352,360.985
1661,1089.264,360.981
1662,1090.172,360.978
1663,1090.625,360.976
1664,1091.077,360.973
1665,1091.525,360.971
1666,1091.972,360.968
1667,1092.783,360.962
1668,1092.86,360.962
1669,1093.747,360.96
1670,1094.637,360.959
1671,1095.08,360.958
1672,1095.522,360.956
1673,1095.955,360.953
1674,1096.388,360.95
1675,1097.232,360.944
1676,1097.827,360.94
1677,1098.057,360.936
1678,1098.87,360.922
1679,1099.682,360.909
1680,1100.502,360.899
1681,1100.916,360.899
1682,1101.331,360.899
1683,1101.746,360.899
1684,1102.162,360.899
1685,1102.764,360.899
1686,1102.992,360.898
1687,1103.814,360.898
1688,1104.63,360.896
1689,1105.446,360.894
1690,1106.268,360.891
1691,1107.086,360.888
1692,1107.889,360.884
1693,1108.68,360.881
1694,1109.478,360.877
1695,1110.297,360.873
1696,1110.536,360.872
1697,1111.129,360.87
1698,1111.952,360.868
1699,1112.745,360.866
1700,1113.507,360.861
1701,1114.251,360.856
1702,1114.811,360.853
1703,1115.002,360.852
1704,1115.782,360.846
1705,1116.598,360.84
1706,1117.437,360.835
1707,1118.284,360.832
1708,1118.708,360.83
1709,1119.132,360.829
1710,1119.556,360.827
1711,1119.98,360.826
1712,1120.403,360.825
1713,1120.827,360.825
1714,1121.31,360.824
1715,1121.675,360.822
1716,1122.523,360.817
1717,1123.371,360.812
1718,1124.222,360.808
1719,1125.081,360.804
1720,1125.954,360.801
1721,1126.825,360.797
1722,1127.673,360.794
1723,1128.495,360.79
1724,1129.307,360.786
1725,1129.331,360.786
1726,1130.111,360.782
1727,1130.898,360.779
1728,1131.669,360.776
1729,1132.443,360.774
1730,1133.23,360.772
1731,1133.629,360.771
1732,1134.028,360.77
1733,1134.438,360.769
1734,1134.848,360.767
1735,1135.7,360.764
1736,1136.566,360.762
1737,1137.053,360.761
1738,1137.407,360.76
1739,1138.207,360.757
1740,1138.981,360.754
1741,1139.264,360.753
1742,1139.751,360.751
1743,1140.536,360.747
1744,1141.34,360.743
1745,1142.149,360.74
1746,1142.95,360.736
1747,1143.748,360.733
1748,1144.565,360.729
1749,1145.408,360.724
1750,1146.26,360.719
1751,1146.792,360.716
1752,1147.106,360.715
1753,1147.947,360.713
1754,1148.558,360.712
1755,1148.787,360.712
1756,1149.631,360.71
1757,1150.478,360.706
1758,1151.324,360.701
1759,1152.161,360.697
1760,1152.988,360.694
1761,1153.806,360.691
1762,1154.62,360.688
1763,1155.029,360.687
1764,1155.438,360.685
1765,1155.85,360.683
1766,1156.262,360.681
1767,1156.921,360.679
1768,1157.093,360.678
1769,1157.929,360.675
1770,1158.591,360.673
1771,1158.767,360.672
1772,1159.605,360.669
1773,1160.025,360.668
1774,1160.444,360.667
1775,1160.652,360.666
1776,1161.29,360.662
1777,1162.141,360.657
1778,1162.997,360.652
1779,1163.854,360.647
1780,1164.708,360.642
1781,1165.551,360.639
1782,1166.368,360.637
1783,1167.148,360.635
1784,1167.522,360.634
1785,1167.895,360.632
1786,1168.262,360.632
1787,1168.629,360.631
1788,1169.396,360.628
1789,1169.689,360.628
1790,1170.251,360.613
1791,1170.796,360.612
1792,1171.2,360.612
1793,1172.177,360.612
1794,1173.112,360.611
1795,1173.995,360.61
1796,1174.849,360.609
1797,1175.688,360.608
1798,1176.512,360.607
1799,1176.918,360.606
1800,1177.325,360.606
1801,1177.731,360.605
1802,1178.137,360.605
1803,1178.939,360.604
1804,1178.955,360.604
1805,1179.781,360.6
1806,1180.605,360.596
1807,1181.399,360.593
1808,1182.151,360.59
1809,1182.907,360.589
1810,1183.311,360.588
1811,1183.715,360.587
1812,1184.563,360.586
1813,1185.404,360.583
1814,1186.219,360.579
1815,1187.014,360.576
1816,1187.809,360.573
1817,1188.614,360.57
1818,1189.019,360.569
1819,1189.424,360.568
1820,1189.831,360.566
1821,1190.239,360.565
1822,1191.117,360.562
1823,1191.497,360.561
1824,1191.633,360.56
1825,1192.15,360.559
1826,1192.743,360.557
1827,1193.335,360.555
1828,1194.538,360.553
1829,1195.08,360.551
1830,1195.621,360.55
1831,1196.567,360.548
1832,1197.44,360.546
1833,1198.3,360.542
1834,1198.736,360.539
1835,1199.173,360.536
1836,1199.367,360.534
1837,1199.617,360.532
1838,1200.062,360.529
1839,1200.52,360.529
1840,1200.957,360.529
1841,1201.851,360.528
1842,1202.743,360.527
1843,1203.634,360.525
1844,1204.526,360.523
1845,1205.421,360.52
1846,1206.322,360.517
1847,1207.228,360.514
1848,1208.117,360.511
1849,1208.975,360.508
1850,1209.369,360.507
1851,1209.697,360.506
1852,1209.817,360.505
1853,1210.66,360.501
1854,1211.51,360.498
1855,1212.382,360.495
1856,1213.275,360.493
1857,1214.165,360.49
1858,1215.028,360.488
1859,1215.863,360.487
1860,1216.678,360.485
1861,1217.471,360.483
1862,1218.227,360.481
1863,1218.94,360.479
1864,1218.974,360.479
1865,1219.483,360.478
1866,1219.623,360.478
1867,1220.305,360.476
1868,1221.019,360.475
1869,1221.773,360.472
1870,1222.551,360.468
1871,1223.341,360.464
1872,1223.4,360.463
1873,1224.149,360.456
1874,1224.983,360.448
1875,1225.845,360.441
1876,1226.713,360.441
1877,1227.558,360.44
1878,1227.866,360.44
1879,1228.353,360.439
1880,1229.106,360.438
1881,1229.852,360.437
1882,1230.606,360.436
1883,1231.35,360.434
1884,1232.078,360.433
1885,1232.816,360.431
1886,1233.585,360.428
1887,1234.38,360.426
1888,1235.186,360.422
1889,1235.997,360.417
1890,1236.202,360.416
1891,1236.83,360.412
1892,1237.697,360.41
1893,1237.853,360.41
1894,1238.581,360.409
1895,1239.448,360.407
1896,1240.28,360.404
1897,1241.091,360.4
1898,1241.905,360.397
1899,1242.73,360.393
1900,1243.565,360.389
1901,1244.401,360.385
1902,1245.23,360.38
1903,1245.427,360.379
1904,1246.042,360.376
1905,1246.826,360.372
1906,1247.591,360.369
1907,1248.356,360.366
1908,1249.136,360.363
1909,1249.927,360.36
1910,1250.725,360.358
1911,1251.528,360.355
1912,1252.335,360.352
1913,1253.139,360.348
1914,1253.286,360.347
1915,1253.541,360.346
1916,1253.942,360.345
1917,1254.743,360.342
1918,1255.547,360.339
1919,1256.36,360.337
1920,1257.2,360.335
1921,1258.071,360.332
1922,1258.963,360.329
1923,1259.562,360.328
1924,1259.862,360.326
1925,1260.763,360.322
1926,1261.669,360.318
1927,1262.584,360.313
1928,1263.511,360.309
1929,1264.444,360.306
1930,1265.38,360.303
1931,1266.316,360.3
1932,1267.251,360.297
1933,1268.069,360.294
1934,1268.187,360.293
1935,1269.123,360.283
1936,1270.058,360.273
1937,1270.992,360.265
1938,1271.922,360.263
1939,1272.85,360.263
1940,1273.781,360.263
1941,1274.105,360.263
1942,1274.722,360.262
1943,1275.667,360.26
1944,1276.574,360.257
1945,1277.398,360.254
1946,1278.146,360.252
1947,1278.874,360.249
1948,1279.637,360.246
1949,1280.44,360.241
1950,1280.462,360.241
1951,1281.236,360.236
1952,1282.02,360.23
1953,1282.824,360.229
1954,1283.625,360.228
1955,1283.666,360.228
1956,1284.54,360.225
1957,1285.421,360.22
1958,1286.291,360.213
1959,1287.143,360.208
1960,1287.979,360.203
1961,1288.807,360.2
1962,1289.626,360.196
1963,1290.423,360.192
1964,1291.197,360.187
1965,1291.965,360.183
1966,1292.055,360.182
1967,1292.735,360.179
1968,1293.51,360.176
1969,1294.295,360.173
1970,1295.105,360.169
1971,1295.946,360.166
1972,1296.809,360.163
1973,1297.683,360.159
1974,1298.56,360.154
1975,1299.113,360.15
1976,1299.437,360.149
1977,1300.316,360.144
1978,1300.826,360.144
1979,1301.196,360.144
1980,1301.49,360.144
1981,1302.078,360.144
1982,1302.959,360.141
1983,1303.838,360.136
1984,1304.707,360.132
1985,1305.556,360.129
1986,1306.377,360.126
1987,1307.175,360.124
1988,1307.962,360.121
1989,1308.745,360.117
1990,1308.931,360.117
1991,1309.137,360.116
1992,1309.529,360.114
1993,1310.316,360.111
1994,1311.118,360.108
1995,1311.943,360.107
1996,1312.794,360.105
1997,1313.451,360.104
1998,1313.671,360.102
1999,1314.571,360.097
2000,1315.491,360.091
2001,1316.422,360.086
2002,1317.357,360.086
2003,1318.293,360.086
2004,1318.761,360.086
2005,1319.229,360.085
2006,1319.322,360.085
2007,1320.163,360.084
2008,1321.084,360.08
2009,1321.98,360.074
2010,1322.843,360.069
2011,1323.684,360.065
2012,1324.521,360.062
2013,1325.366,360.058
2014,1326.23,360.054
2015,1326.679,360.052
2016,1327.164,360.05
2017,1328.301,360.045
2018,1329.8,360.041
2019,1330.711,360.039
2020,1331.622,360.037
2021,1332.531,360.036
2022,1333.439,360.033
2023,1334.246,360.03
2024,1334.921,360.028
2025,1336.03,360.023
2026,1336.939,360.023
2027,1337.63,360.022
2028,1337.794,360.022
2029,1338.653,360.02
2030,1339.53,360.016
2031,1340.436,360.012
2032,1341.391,360.008
2033,1342.397,360.005
2034,1343.413,360.002
2035,1344.394,360
2036,1345.344,359.997
2037,1345.432,359.996
2038,1346.281,359.995
2039,1347.215,359.991
2040,1348.148,359.988
2041,1349.082,359.985
2042,1350.016,359.982
2043,1350.949,359.979
2044,1351.883,359.975
2045,1352.375,359.973
2046,1352.817,359.972
2047,1353.75,359.969
2048,1354.684,359.966
2049,1355.617,359.964
2050,1356.551,359.961
2051,1357.484,359.958
2052,1357.927,359.957
2053,1358.416,359.955
2054,1359.34,359.95
2055,1360.253,359.946
2056,1361.155,359.942
2057,1362.05,359.938
2058,1362.943,359.934
2059,1363.836,359.931
2060,1364.282,359.93
2061,1364.728,359.929
2062,1365.175,359.927
2063,1365.621,359.926
2064,1366.514,359.923
2065,1366.96,359.922
2066,1367.347,359.92
2067,1367.407,359.92
2068,1367.853,359.916
2069,1368.299,359.912
2070,1369.192,359.904
2071,1370.085,359.9
2072,1370.711,359.9
2073,1370.976,359.9
2074,1371.85,359.9
2075,1371.863,359.9
2076,1372.737,359.9
2077,1373.594,359.899
2078,1374.439,359.897
2079,1375.28,359.895
2080,1376.118,359.893
2081,1376.948,359.891
2082,1377.785,359.889
2083,1378.647,359.886
2084,1379.147,359.884
2085,1379.52,359.883
2086,1380.392,359.881
2087,1381.255,359.879
2088,1382.11,359.877
2089,1382.959,359.875
2090,1383.448,359.873
2091,1383.809,359.872
2092,1384.074,359.872
2093,1384.664,359.868
2094,1385.528,359.863
2095,1386.401,359.86
2096,1386.519,359.86
2097,1387.262,359.859
2098,1388.096,359.857
2099,1388.904,359.856
2100,1389.696,359.854
2101,1390.486,359.853
2102,1391.278,359.85
2103,1392.063,359.847
2104,1392.832,359.844
2105,1393.594,359.84
2106,1394.364,359.836
2107,1394.575,359.835
2108,1395.152,359.829
2109,1395.979,359.819
2110,1396.896,359.81
2111,1397.962,359.81
2112,1399.041,359.81
2113,1399.158,359.81
2114,1400.356,359.808
2115,1401.425,359.807
2116,1402.357,359.805
2117,1403.226,359.803
2118,1404.097,359.802
2119,1404.991,359.799
2120,1405.689,359.795
2121,1405.901,359.794
2122,1406.818,359.788
2123,1407.278,359.785
2124,1407.736,359.782
2125,1408.222,359.782
2126,1408.654,359.782
2127,1409.266,359.782
2128,1409.573,359.782
2129,1409.624,359.782
2130,1410.491,359.78
2131,1411.409,359.776
2132,1412.327,359.771
2133,1413.245,359.768
2134,1414.163,359.765
2135,1415.082,359.762
2136,1416,359.759
2137,1416.743,359.756
2138,1416.915,359.756
2139,1417.823,359.753
2140,1418.72,359.75
2141,1419.606,359.748
2142,1420.046,359.747
2143,1420.485,359.746
2144,1420.923,359.745
2145,1421.341,359.744
2146,1421.361,359.744
2147,1422.233,359.739
2148,1423.103,359.735
2149,1423.979,359.73
2150,1424.424,359.728
2151,1424.869,359.728
2152,1425.319,359.728
2153,1425.769,359.727
2154,1426.654,359.727
2155,1427.489,359.727
2156,1427.501,359.727
2157,1428.303,359.726
2158,1429.071,359.724
2159,1429.827,359.721
2160,1430.605,359.718
2161,1431.432,359.714
2162,1432.303,359.711
2163,1433.188,359.708
2164,1434.07,359.706
2165,1434.95,359.703
2166,1435.066,359.703
2167,1435.831,359.701
2168,1436.71,359.699
2169,1437.582,359.697
2170,1438.442,359.695
2171,1439.237,359.693
2172,1439.3,359.693
2173,1440.169,359.688
2174,1441.048,359.683
2175,1441.932,359.678
2176,1442.823,359.675
2177,1443.721,359.675
2178,1444.622,359.674
2179,1445.501,359.674
2180,1445.52,359.674
2181,1446.416,359.672
2182,1447.308,359.666
2183,1448.196,359.661
2184,1449.084,359.657
2185,1449.976,359.653
2186,1450.872,359.65
2187,1451.771,359.646
2188,1452.678,359.642
2189,1452.94,359.641
2190,1453.595,359.639
2191,1454.521,359.635
2192,1455.453,359.632
2193,1456.386,359.629
2194,1457.318,359.626
2195,1458.251,359.622
2196,1459.183,359.618
2197,1460.116,359.612
2198,1460.268,359.611
2199,1460.58,359.61
2200,1461.047,359.609
2201,1461.512,359.608
2202,1461.976,359.607
2203,1462.9,359.604
2204,1463.82,359.602
2205,1464.737,359.598
2206,1465.653,359.594
2207,1466.567,359.59
2208,1467.328,359.587
2209,1467.475,359.586
2210,1467.924,359.583
2211,1468.374,359.58
2212,1469.263,359.574
2213,1470.144,359.571
2214,1470.957,359.568
2215,1471.021,359.568
2216,1471.896,359.566
2217,1472.769,359.564
2218,1473.642,359.561
2219,1474.514,359.558
2220,1475.387,359.555
2221,1476.26,359.552
2222,1477.132,359.549
2223,1478.005,359.544
2224,1478.273,359.543
2225,1478.878,359.539
2226,1479.755,359.535
2227,1480.637,359.535
2228,1480.804,359.535
2229,1481.525,359.534
2230,1482.417,359.531
2231,1483.311,359.526
2232,1484.207,359.522
2233,1485.106,359.519
2234,1486.006,359.515
2235,1486.895,359.512
2236,1487.771,359.508
2237,1488.234,359.505
2238,1488.635,359.503
2239,1489.487,359.499
2240,1490.297,359.496
2241,1491.051,359.493
2242,1491.827,359.49
2243,1492.68,359.487
2244,1493.515,359.485
2245,1494.24,359.483
2246,1494.916,359.48
2247,1495.659,359.476
2248,1495.943,359.473
2249,1496.458,359.469
2250,1497.268,359.464
2251,1498.088,359.459
2252,1498.948,359.457
2253,1499.855,359.457
2254,1500.03,359.457
2255,1500.782,359.456
2256,1501.694,359.453
2257,1502.569,359.449
2258,1503.41,359.446
2259,1504.231,359.443
2260,1504.753,359.442
2261,1505.043,359.44
2262,1505.744,359.437
2263,1505.856,359.437
2264,1506.365,359.437
2265,1506.669,359.437
2266,1507.483,359.436
2267,1508.304,359.434
2268,1509.128,359.431
2269,1509.949,359.428
2270,1510.754,359.424
2271,1511.528,359.421
2272,1512.276,359.419
2273,1513.025,359.416
2274,1513.805,359.412
2275,1514.622,359.404
2276,1514.679,359.404
2277,1515.464,359.395
2278,1516.316,359.386
2279,1517.173,359.379
2280,1518.038,359.372
2281,1518.91,359.367
2282,1519.784,359.362
2283,1520.659,359.358
2284,1521.535,359.353
2285,1522.414,359.347
2286,1523.299,359.336
2287,1523.392,359.335
2288,1524.188,359.332
2289,1525.074,359.328
2290,1525.948,359.324
2291,1526.376,359.323
2292,1526.804,359.322
2293,1527.227,359.321
2294,1527.65,359.319
2295,1528.496,359.317
2296,1529.033,359.316
2297,1529.343,359.314
2298,1530.19,359.31
2299,1531.033,359.306
2300,1531.869,359.302
2301,1532.697,359.3
2302,1533.521,359.3
2303,1534.348,359.299
2304,1534.762,359.299
2305,1535.175,359.299
2306,1535.522,359.299
2307,1535.999,359.299
2308,1536.82,359.296
2309,1537.646,359.292
2310,1538.483,359.288
2311,1539.327,359.284
2312,1540.162,359.28
2313,1540.97,359.275
2314,1541.257,359.274
2315,1541.737,359.273
2316,1542.479,359.271
2317,1543.233,359.269
2318,1544.022,359.268
2319,1544.841,359.264
2320,1545.674,359.26
2321,1546.408,359.257
2322,1546.5,359.257
2323,1547.313,359.254
2324,1547.659,359.251
2325,1548.119,359.247
2326,1548.926,359.24
2327,1549.728,359.234
2328,1550.524,359.228
2329,1551.32,359.223
2330,1552.122,359.219
2331,1552.931,359.217
2332,1553.745,359.215
2333,1554.559,359.214
2334,1555.374,359.213
2335,1556.184,359.212
2336,1556.983,359.21
2337,1557.768,359.206
2338,1558.19,359.202
2339,1558.548,359.199
2340,1559.334,359.19
2341,1559.731,359.189
2342,1560.127,359.188
2343,1560.525,359.187
2344,1560.616,359.187
2345,1560.924,359.186
2346,1561.726,359.185
2347,1562.534,359.183
2348,1563.346,359.181
2349,1564.167,359.179
2350,1565.001,359.177
2351,1565.84,359.174
2352,1566.665,359.17
2353,1567.459,359.168
2354,1568.213,359.166
2355,1568.936,359.164
2356,1569.651,359.162
2357,1570.385,359.16
2358,1571.155,359.158
2359,1571.963,359.156
2360,1572.803,359.154
2361,1573.666,359.154
2362,1574.46,359.153
2363,1574.541,359.152
2364,1575.418,359.148
2365,1576.283,359.143
2366,1577.121,359.139
2367,1577.525,359.137
2368,1577.93,359.135
2369,1578.721,359.131
2370,1579.506,359.13
2371,1580.292,359.128
2372,1581.084,359.127
2373,1581.879,359.125
2374,1582.616,359.123
2375,1582.673,359.123
2376,1583.459,359.118
2377,1584.241,359.113
2378,1585.032,359.108
2379,1585.851,359.103
2380,1586.707,359.101
2381,1587.593,359.1
2382,1588.487,359.1
2383,1589.365,359.1
2384,1589.731,359.1
2385,1590.218,359.099
2386,1591.052,359.097
2387,1591.866,359.093
2388,1592.635,359.089
2389,1593.361,359.086
2390,1593.625,359.085
2391,1594.101,359.084
2392,1594.915,359.083
2393,1595.796,359.081
2394,1596.691,359.079
2395,1597.567,359.077
2396,1598.428,359.075
2397,1599.282,359.073
2398,1600.137,359.071
2399,1600.441,359.071
2400,1600.999,359.069
2401,1601.437,359.067
2402,1601.874,359.065
2403,1602.752,359.062
2404,1603.618,359.059
2405,1604.471,359.056
2406,1605.324,359.054
2407,1606.189,359.053
2408,1607.064,359.052
2409,1607.942,359.051
2410,1608.821,359.05
2411,1609.695,359.048
2412,1610.152,359.047
2413,1610.599,359.045
2414,1611.058,359.044
2415,1611.517,359.042
2416,1612.463,359.039
2417,1613.428,359.036
2418,1613.916,359.034
2419,1614.403,359.032
2420,1615.38,359.031
2421,1616.354,359.029
2422,1617.321,359.028
2423,1618.273,359.027
2424,1619.084,359.025
2425,1619.211,359.025
2426,1620.175,359.022
2427,1621.267,359.019
2428,1622.604,359.015
2429,1623.382,359.012
2430,1624.159,359.011
2431,1624.925,359.01
2432,1625.691,359.009
2433,1626.329,359.009
2434,1626.97,359.008
2435,1627.917,359.007
2436,1627.983,359.006
2437,1628.854,359.003
2438,1629.684,359.001
2439,1630.508,358.998
2440,1631.333,358.995
2441,1632.157,358.993
2442,1632.981,358.991
2443,1633.806,358.99
2444,1634.635,358.989
2445,1635.477,358.988
2446,1636.347,358.986
2447,1636.897,358.985
2448,1637.254,358.984
2449,1638.189,358.98
2450,1638.664,358.978
2451,1639.139,358.976
2452,1639.615,358.974
2453,1640.092,358.972
2454,1641.044,358.968
2455,1641.99,358.966
2456,1642.912,358.965
2457,1643.793,358.963
2458,1644.633,358.962
2459,1645.04,358.961
2460,1645.446,358.961
2461,1645.848,358.96
2462,1645.881,358.96
2463,1646.25,358.959
2464,1647.057,358.955
2465,1647.881,358.952
2466,1648.74,358.948
2467,1649.634,358.945
2468,1650.549,358.941
2469,1651.471,358.94
2470,1652.394,358.938
2471,1653.317,358.937
2472,1653.778,358.937
2473,1654.24,358.936
2474,1654.86,358.935
2475,1655.162,358.934
2476,1655.622,358.932
2477,1656.083,358.93
2478,1657.006,358.926
2479,1657.932,358.921
2480,1658.396,358.92
2481,1658.861,358.918
2482,1659.327,358.917
2483,1659.792,358.915
2484,1660.723,358.913
2485,1661.65,358.911
2486,1662.571,358.91
2487,1663.489,358.908
2488,1663.859,358.907
2489,1664.405,358.905
2490,1665.319,358.9
2491,1666.051,358.896
2492,1666.234,358.895
2493,1667.149,358.891
2494,1668.062,358.885
2495,1668.97,358.883
2496,1669.869,358.881
2497,1670.759,358.88
2498,1671.644,358.878
2499,1672.526,358.877
2500,1672.831,358.876
2501,1672.965,358.875
2502,1673.404,358.873
2503,1674.275,358.869
2504,1675.142,358.865
2505,1676.013,358.86
2506,1676.897,358.855
2507,1677.794,358.853
2508,1678.701,358.851
2509,1679.617,358.85
2510,1680.077,358.849
2511,1680.538,358.848
2512,1680.999,358.847
2513,1681.46,358.846
2514,1681.828,358.845
2515,1682.374,358.843
2516,1683.268,358.839
2517,1684.138,358.835
2518,1684.989,358.832
2519,1685.072,358.831
2520,1685.835,358.828
2521,1686.686,358.825
2522,1687.112,358.825
2523,1687.538,358.824
2524,1687.96,358.823
2525,1688.383,358.823
2526,1689.214,358.822
2527,1690.039,358.82
2528,1690.807,358.819
2529,1690.879,358.819
2530,1691.751,358.815
2531,1692.656,358.812
2532,1693.104,358.81
2533,1693.578,358.808
2534,1694.502,358.804
2535,1695.424,358.801
