ID,Station (ft),Terrain Profile (ft)
3986,1126.826,348.72
3987,1126.826,348.72
3988,1126.826,348.72
3989,1126.826,348.72
3990,1126.826,348.72
3991,1126.826,348.72
3992,1126.826,348.72
3993,1126.826,348.72
3994,1126.826,348.72
3995,1126.826,348.72
3996,1127.673,348.712
3997,1127.673,348.712
3998,1127.673,348.712
3999,1127.673,348.712
4000,1127.673,348.712
4001,1127.673,348.712
4002,1127.673,348.712
4003,1127.673,348.712
4004,1127.673,348.712
4005,1127.673,348.712
4006,1127.673,348.712
4007,1127.673,348.712
4008,1127.673,348.712
4009,1127.673,348.712
4010,1127.673,348.712
4011,1128.496,348.703
4012,1128.496,348.703
4013,1128.496,348.703
4014,1128.496,348.703
4015,1128.496,348.703
4016,1128.496,348.703
4017,1128.496,348.703
4018,1128.496,348.703
4019,1128.496,348.703
4020,1128.496,348.703
4021,1128.496,348.703
4022,1128.496,348.703
4023,1128.496,348.703
4024,1128.496,348.703
4025,1128.496,348.703
4026,1128.496,348.703
4027,1128.496,348.703
4028,1128.496,348.703
4029,1128.496,348.703
4030,1128.496,348.703
4031,1128.496,348.703
4032,1128.496,348.703
4033,1128.496,348.703
4034,1128.496,348.703
4035,1128.496,348.703
4036,1128.496,348.703
4037,1128.496,348.703
4038,1128.496,348.703
4039,1128.496,348.703
4040,1128.496,348.703
4041,1128.496,348.703
4042,1128.496,348.703
4043,1128.496,348.703
4044,1128.496,348.703
4045,1128.496,348.703
4046,1128.496,348.703
4047,1128.496,348.703
4048,1128.496,348.703
4049,1128.496,348.703
4050,1129.308,348.695
4051,1129.308,348.695
4052,1129.308,348.695
4053,1129.308,348.695
4054,1129.308,348.695
4055,1129.308,348.695
4056,1129.308,348.695
4057,1129.308,348.695
4058,1129.308,348.695
4059,1129.308,348.695
4060,1129.308,348.695
4061,1129.308,348.695
4062,1129.308,348.695
4063,1129.308,348.695
4064,1129.308,348.695
4065,1129.308,348.695
4066,1129.308,348.695
4067,1129.308,348.695
4068,1129.308,348.695
4069,1129.308,348.695
4070,1129.308,348.695
4071,1129.308,348.695
4072,1129.308,348.695
4073,1129.308,348.695
4074,1129.308,348.695
4075,1129.308,348.695
4076,1129.308,348.695
4077,1129.308,348.695
4078,1129.308,348.695
4079,1129.308,348.695
4080,1129.308,348.695
4081,1129.308,348.695
4082,1129.308,348.695
4083,1129.308,348.695
4084,1129.308,348.695
4085,1129.308,348.695
4086,1129.308,348.695
4087,1129.308,348.695
4088,1129.308,348.695
4089,1130.112,348.687
4090,1130.112,348.687
4091,1130.112,348.687
4092,1130.112,348.687
4093,1130.112,348.687
4094,1130.112,348.687
4095,1130.112,348.687
4096,1130.112,348.687
4097,1130.112,348.687
4098,1130.899,348.679
4099,1131.669,348.672
4100,1131.669,348.672
4101,1132.443,348.664
4102,1132.443,348.664
4103,1132.443,348.664
4104,1132.443,348.664
4105,1132.443,348.664
4106,1132.443,348.664
4107,1132.443,348.664
4108,1132.443,348.664
4109,1132.443,348.664
4110,1132.443,348.664
4111,1132.443,348.664
4112,1132.443,348.664
4113,1132.443,348.664
4114,1132.443,348.664
4115,1132.443,348.664
4116,1132.443,348.664
4117,1132.443,348.664
4118,1132.443,348.664
4119,1132.443,348.664
4120,1132.443,348.664
4121,1132.443,348.664
4122,1132.443,348.664
4123,1132.443,348.664
4124,1132.443,348.664
4125,1132.443,348.664
4126,1132.443,348.664
4127,1132.443,348.664
4128,1132.443,348.664
4129,1132.443,348.664
4130,1132.443,348.664
4131,1132.443,348.664
4132,1132.443,348.664
4133,1132.443,348.664
4134,1132.443,348.664
4135,1132.443,348.664
4136,1132.443,348.664
4137,1132.443,348.664
4138,1132.443,348.664
4139,1132.443,348.664
4140,1132.443,348.664
4141,1132.443,348.664
4142,1133.231,348.656
4143,1133.231,348.656
4144,1133.63,348.652
4145,1133.63,348.652
4146,1134.029,348.648
4147,1134.029,348.648
4148,1134.439,348.644
4149,1134.848,348.64
4150,1134.848,348.64
4151,1134.849,348.64
4152,1136.567,348.623
4153,1136.567,348.623
4154,1136.567,348.623
4155,1136.567,348.623
4156,1136.567,348.623
4157,1136.567,348.623
4158,1136.567,348.623
4159,1137.407,348.615
4160,1137.407,348.615
4161,1137.407,348.615
4162,1137.407,348.615
4163,1137.408,348.615
4164,1138.208,348.607
4165,1138.981,348.599
4166,1138.981,348.599
4167,1138.981,348.599
4168,1138.981,348.599
4169,1138.981,348.599
4170,1138.981,348.599
4171,1138.981,348.599
4172,1138.981,348.599
4173,1138.981,348.599
4174,1138.981,348.599
4175,1138.981,348.599
4176,1138.981,348.599
4177,1138.981,348.599
4178,1138.981,348.599
4179,1138.981,348.599
4180,1138.981,348.599
4181,1138.981,348.599
4182,1138.981,348.599
4183,1138.981,348.599
4184,1138.981,348.599
4185,1138.981,348.599
4186,1138.981,348.599
4187,1138.981,348.599
4188,1138.981,348.599
4189,1138.981,348.599
4190,1138.981,348.599
4191,1138.981,348.599
4192,1138.981,348.599
4193,1138.981,348.599
4194,1138.981,348.599
4195,1138.981,348.599
4196,1138.981,348.599
4197,1138.981,348.599
4198,1138.981,348.599
4199,1138.981,348.599
4200,1138.981,348.599
4201,1138.981,348.599
4202,1138.981,348.599
4203,1138.981,348.599
4204,1140.537,348.584
4205,1140.537,348.584
4206,1140.537,348.584
4207,1140.537,348.584
4208,1140.537,348.584
4209,1140.537,348.584
4210,1140.537,348.584
4211,1141.341,348.576
4212,1141.341,348.576
4213,1141.341,348.576
4214,1141.341,348.576
4215,1141.341,348.576
4216,1141.341,348.576
4217,1141.341,348.576
4218,1141.341,348.576
4219,1141.341,348.576
4220,1141.341,348.576
4221,1141.341,348.576
4222,1141.341,348.576
4223,1141.341,348.576
4224,1141.341,348.576
4225,1141.341,348.576
4226,1141.341,348.576
4227,1141.341,348.576
4228,1141.341,348.576
4229,1141.341,348.576
4230,1141.341,348.576
4231,1141.341,348.576
4232,1141.341,348.576
4233,1141.341,348.576
4234,1141.341,348.576
4235,1141.341,348.576
4236,1141.341,348.576
4237,1141.341,348.576
4238,1141.341,348.576
4239,1141.341,348.576
4240,1141.341,348.576
4241,1141.341,348.576
4242,1141.341,348.576
4243,1141.341,348.576
4244,1141.341,348.576
4245,1141.341,348.576
4246,1141.341,348.576
4247,1141.341,348.576
4248,1141.341,348.576
4249,1141.341,348.576
4250,1141.341,348.576
4251,1141.341,348.576
4252,1141.341,348.576
4253,1141.341,348.576
4254,1141.341,348.576
4255,1141.341,348.576
4256,1141.341,348.576
4257,1141.341,348.576
4258,1142.149,348.568
4259,1142.149,348.568
4260,1142.149,348.568
4261,1142.149,348.568
4262,1142.15,348.568
4263,1142.95,348.56
4264,1142.95,348.56
4265,1142.95,348.56
4266,1142.95,348.56
4267,1142.95,348.56
4268,1142.95,348.56
4269,1142.95,348.56
4270,1142.95,348.56
4271,1142.95,348.56
4272,1142.95,348.56
4273,1142.95,348.56
4274,1142.95,348.56
4275,1142.95,348.56
4276,1142.95,348.56
4277,1142.95,348.56
4278,1142.95,348.56
4279,1142.95,348.56
4280,1142.95,348.56
4281,1142.95,348.56
4282,1142.95,348.56
4283,1142.95,348.56
4284,1142.95,348.56
4285,1142.95,348.56
4286,1142.95,348.56
4287,1142.95,348.56
4288,1142.95,348.56
4289,1142.95,348.56
4290,1142.95,348.56
4291,1142.95,348.56
4292,1142.95,348.56
4293,1142.95,348.56
4294,1142.95,348.56
4295,1142.95,348.56
4296,1142.95,348.56
4297,1142.95,348.56
4298,1142.95,348.56
4299,1142.95,348.56
4300,1142.95,348.56
4301,1142.95,348.56
4302,1142.95,348.56
4303,1142.95,348.56
4304,1142.95,348.56
4305,1142.95,348.56
4306,1142.95,348.56
4307,1142.95,348.56
4308,1142.95,348.56
4309,1142.95,348.56
4310,1142.95,348.56
4311,1142.95,348.56
4312,1142.95,348.56
4313,1142.95,348.56
4314,1142.95,348.56
4315,1142.95,348.56
4316,1142.95,348.56
4317,1142.95,348.56
4318,1142.95,348.56
4319,1142.95,348.56
4320,1142.95,348.56
4321,1142.95,348.56
4322,1143.749,348.552
4323,1143.749,348.552
4324,1143.749,348.552
4325,1143.749,348.552
4326,1143.749,348.552
4327,1143.749,348.552
4328,1143.749,348.552
4329,1143.749,348.552
4330,1144.565,348.544
4331,1144.565,348.544
4332,1144.565,348.544
4333,1144.565,348.544
4334,1144.565,348.544
4335,1144.565,348.544
4336,1144.565,348.544
4337,1144.565,348.544
4338,1144.565,348.544
4339,1144.565,348.544
4340,1144.565,348.544
4341,1144.565,348.544
4342,1144.565,348.544
4343,1144.565,348.544
4344,1144.565,348.544
4345,1144.565,348.544
4346,1144.565,348.544
4347,1144.565,348.544
4348,1144.565,348.544
4349,1144.565,348.544
4350,1144.565,348.544
4351,1144.565,348.544
4352,1144.565,348.544
4353,1144.565,348.544
4354,1144.565,348.544
4355,1144.565,348.544
4356,1144.565,348.544
4357,1144.565,348.544
4358,1144.565,348.544
4359,1144.565,348.544
4360,1144.565,348.544
4361,1144.565,348.544
4362,1144.565,348.544
4363,1144.565,348.544
4364,1144.565,348.544
4365,1145.408,348.535
4366,1145.408,348.535
4367,1145.408,348.535
4368,1145.408,348.535
4369,1145.408,348.535
4370,1145.408,348.535
4371,1145.408,348.535
4372,1145.408,348.535
4373,1145.408,348.535
4374,1146.26,348.527
4375,1146.26,348.527
4376,1146.26,348.527
4377,1146.26,348.527
4378,1146.26,348.527
4379,1146.26,348.527
4380,1146.26,348.527
4381,1146.26,348.527
4382,1146.26,348.527
4383,1146.26,348.527
4384,1146.26,348.527
4385,1146.26,348.527
4386,1146.26,348.527
4387,1146.26,348.527
4388,1146.26,348.527
4389,1146.26,348.527
4390,1146.26,348.527
4391,1146.26,348.527
4392,1146.26,348.527
4393,1146.26,348.527
4394,1146.26,348.527
4395,1146.26,348.527
4396,1146.26,348.527
4397,1146.26,348.527
4398,1146.26,348.527
4399,1146.26,348.527
4400,1146.26,348.527
4401,1146.26,348.527
4402,1146.26,348.527
4403,1146.26,348.527
4404,1146.26,348.527
4405,1146.26,348.527
4406,1146.26,348.527
4407,1146.26,348.527
4408,1146.26,348.527
4409,1147.106,348.519
4410,1147.106,348.519
4411,1147.106,348.519
4412,1147.106,348.519
4413,1147.106,348.519
4414,1147.106,348.519
4415,1147.106,348.519
4416,1148.787,348.502
4417,1148.787,348.502
4418,1148.787,348.502
4419,1148.787,348.502
4420,1148.788,348.502
4421,1148.788,348.502
4422,1149.631,348.493
4423,1150.479,348.485
4424,1150.479,348.485
4425,1150.479,348.485
4426,1150.479,348.485
4427,1150.479,348.485
4428,1151.324,348.477
4429,1152.162,348.468
4430,1152.162,348.468
4431,1152.162,348.468
4432,1152.162,348.468
4433,1152.989,348.46
4434,1152.989,348.46
4435,1152.989,348.46
4436,1152.989,348.46
4437,1152.989,348.46
4438,1153.806,348.452
4439,1154.62,348.444
4440,1154.621,348.444
4441,1155.029,348.44
4442,1155.029,348.44
4443,1155.438,348.436
4444,1155.438,348.436
4445,1155.438,348.436
4446,1155.438,348.436
4447,1155.438,348.436
4448,1155.438,348.436
4449,1155.438,348.436
4450,1155.438,348.436
4451,1155.85,348.432
4452,1155.85,348.432
4453,1156.262,348.428
4454,1156.262,348.428
4455,1156.262,348.428
4456,1156.262,348.428
4457,1156.262,348.428
4458,1156.262,348.428
4459,1156.262,348.428
4460,1157.093,348.419
4461,1157.929,348.411
4462,1157.929,348.411
4463,1157.929,348.411
4464,1157.929,348.411
4465,1157.929,348.411
4466,1157.929,348.411
4467,1157.929,348.411
4468,1157.929,348.411
4469,1157.929,348.411
4470,1157.929,348.411
4471,1157.929,348.411
4472,1157.929,348.411
4473,1157.929,348.411
4474,1157.929,348.411
4475,1157.929,348.411
4476,1157.929,348.411
4477,1157.929,348.411
4478,1157.929,348.411
4479,1157.929,348.411
4480,1157.929,348.411
4481,1157.929,348.411
4482,1157.929,348.411
4483,1157.929,348.411
4484,1157.929,348.411
4485,1157.929,348.411
4486,1157.929,348.411
4487,1157.929,348.411
4488,1157.929,348.411
4489,1157.929,348.411
4490,1157.929,348.411
4491,1157.929,348.411
4492,1157.929,348.411
4493,1157.929,348.411
4494,1157.929,348.411
4495,1157.929,348.411
4496,1157.929,348.411
4497,1157.929,348.411
4498,1157.929,348.411
4499,1157.929,348.411
4500,1159.605,348.394
4501,1159.606,348.394
4502,1159.606,348.394
4503,1159.606,348.394
4504,1159.606,348.394
4505,1160.025,348.39
4506,1160.025,348.39
4507,1160.445,348.386
4508,1160.445,348.386
4509,1160.445,348.386
4510,1160.445,348.386
4511,1160.445,348.386
4512,1161.29,348.378
4513,1161.29,348.378
4514,1161.29,348.378
4515,1161.29,348.378
4516,1161.29,348.378
4517,1161.29,348.378
4518,1161.29,348.378
4519,1161.29,348.378
4520,1161.29,348.378
4521,1161.29,348.378
4522,1161.29,348.378
4523,1161.29,348.378
4524,1161.29,348.378
4525,1161.29,348.378
4526,1161.29,348.378
4527,1161.29,348.378
4528,1161.29,348.378
4529,1161.29,348.378
4530,1161.29,348.378
4531,1161.29,348.378
4532,1161.29,348.378
4533,1161.29,348.378
4534,1161.29,348.378
4535,1161.29,348.378
4536,1161.29,348.378
4537,1161.29,348.378
4538,1161.29,348.378
4539,1161.29,348.378
4540,1161.29,348.378
4541,1161.29,348.378
4542,1161.29,348.378
4543,1161.29,348.378
4544,1161.29,348.378
4545,1161.29,348.378
4546,1161.29,348.378
4547,1161.29,348.378
4548,1161.29,348.378
4549,1161.29,348.378
4550,1161.29,348.378
4551,1161.29,348.378
4552,1161.29,348.378
4553,1162.141,348.369
4554,1162.141,348.369
4555,1162.141,348.369
4556,1162.141,348.369
4557,1162.141,348.369
4558,1162.997,348.361
4559,1162.997,348.361
4560,1162.997,348.361
4561,1162.997,348.361
4562,1162.997,348.361
4563,1162.997,348.361
4564,1162.997,348.361
4565,1163.854,348.352
4566,1163.854,348.352
4567,1163.854,348.352
4568,1163.854,348.352
4569,1163.854,348.352
4570,1163.854,348.352
4571,1163.854,348.352
4572,1163.854,348.352
4573,1164.708,348.344
4574,1165.551,348.335
4575,1165.552,348.335
4576,1166.368,348.327
4577,1166.368,348.327
4578,1167.148,348.319
4579,1167.148,348.319
4580,1167.148,348.319
4581,1167.148,348.319
4582,1167.149,348.319
4583,1167.522,348.316
4584,1167.895,348.312
4585,1167.896,348.312
4586,1167.896,348.312
4587,1167.896,348.312
4588,1167.896,348.312
4589,1168.262,348.308
4590,1168.262,348.308
4591,1168.629,348.305
4592,1169.396,348.297
4593,1169.396,348.297
4594,1169.396,348.297
4595,1170.251,348.289
4596,1170.251,348.289
4597,1170.251,348.289
4598,1170.251,348.289
4599,1170.251,348.289
4600,1170.251,348.289
4601,1170.251,348.289
4602,1170.251,348.289
4603,1170.251,348.289
4604,1170.251,348.289
4605,1170.251,348.289
4606,1170.251,348.289
4607,1170.251,348.289
4608,1170.251,348.289
4609,1170.251,348.289
4610,1170.251,348.289
4611,1170.251,348.289
4612,1170.251,348.289
4613,1170.251,348.289
4614,1170.251,348.289
4615,1170.251,348.289
4616,1170.251,348.289
4617,1170.251,348.289
4618,1170.251,348.289
4619,1170.251,348.289
4620,1170.251,348.289
4621,1170.251,348.289
4622,1170.251,348.289
4623,1170.251,348.289
4624,1170.251,348.289
4625,1170.251,348.289
4626,1170.251,348.289
4627,1170.251,348.289
4628,1170.251,348.289
4629,1170.251,348.289
4630,1170.251,348.289
4631,1170.251,348.289
4632,1170.251,348.289
4633,1170.251,348.289
4634,1170.251,348.289
4635,1170.251,348.289
4636,1171.2,348.279
4637,1171.2,348.279
4638,1171.2,348.279
4639,1171.2,348.279
4640,1172.177,348.269
4641,1172.177,348.269
4642,1173.112,348.26
4643,1173.112,348.26
4644,1173.995,348.251
4645,1173.995,348.251
4646,1173.995,348.251
4647,1173.995,348.251
4648,1173.995,348.251
4649,1174.85,348.243
4650,1174.85,348.243
4651,1176.919,348.222
4652,1176.919,348.222
4653,1177.325,348.218
4654,1177.325,348.218
4655,1177.731,348.214
4656,1177.731,348.214
4657,1178.137,348.21
4658,1178.955,348.202
4659,1178.955,348.202
4660,1179.781,348.194
4661,1179.782,348.194
4662,1180.605,348.186
4663,1181.399,348.178
4664,1181.399,348.178
4665,1181.399,348.178
4666,1181.399,348.178
4667,1181.399,348.178
4668,1181.399,348.178
4669,1181.399,348.178
4670,1181.399,348.178
4671,1181.399,348.178
4672,1181.399,348.178
4673,1181.399,348.178
4674,1181.399,348.178
4675,1181.399,348.178
4676,1181.399,348.178
4677,1181.399,348.178
4678,1181.399,348.178
4679,1181.399,348.178
4680,1181.399,348.178
4681,1181.399,348.178
4682,1181.399,348.178
4683,1181.399,348.178
4684,1181.399,348.178
4685,1181.399,348.178
4686,1181.399,348.178
4687,1181.399,348.178
4688,1181.399,348.178
4689,1181.399,348.178
4690,1181.399,348.178
4691,1181.399,348.178
4692,1181.399,348.178
4693,1181.399,348.178
4694,1181.399,348.178
4695,1181.399,348.178
4696,1181.399,348.178
4697,1181.399,348.178
4698,1181.399,348.178
4699,1181.399,348.178
4700,1181.399,348.178
4701,1181.399,348.178
4702,1181.399,348.178
4703,1181.399,348.178
4704,1182.151,348.17
4705,1182.908,348.163
4706,1182.908,348.163
4707,1182.908,348.163
4708,1182.908,348.163
4709,1182.908,348.163
4710,1183.312,348.159
4711,1183.312,348.159
4712,1183.715,348.155
4713,1183.716,348.155
4714,1183.716,348.155
4715,1183.716,348.155
4716,1183.716,348.155
4717,1183.716,348.155
4718,1183.716,348.155
4719,1184.563,348.146
4720,1184.563,348.146
4721,1184.563,348.146
4722,1184.563,348.146
4723,1184.563,348.146
4724,1184.563,348.146
4725,1184.563,348.146
4726,1184.563,348.146
4727,1184.563,348.146
4728,1184.563,348.146
4729,1184.563,348.146
4730,1184.563,348.146
4731,1184.563,348.146
4732,1184.563,348.146
4733,1184.563,348.146
4734,1184.563,348.146
4735,1184.563,348.146
4736,1184.563,348.146
4737,1184.563,348.146
4738,1184.563,348.146
4739,1184.563,348.146
4740,1184.563,348.146
4741,1184.563,348.146
4742,1184.563,348.146
4743,1184.563,348.146
4744,1184.563,348.146
4745,1184.563,348.146
4746,1184.563,348.146
4747,1184.563,348.146
4748,1184.563,348.146
4749,1184.563,348.146
4750,1184.563,348.146
4751,1184.563,348.146
4752,1185.404,348.138
4753,1186.219,348.13
4754,1186.219,348.13
4755,1186.219,348.13
4756,1186.219,348.13
4757,1186.219,348.13
4758,1186.219,348.13
4759,1186.219,348.13
4760,1186.219,348.13
4761,1186.219,348.13
4762,1186.219,348.13
4763,1186.219,348.13
4764,1186.219,348.13
4765,1186.219,348.13
4766,1186.219,348.13
4767,1186.219,348.13
4768,1186.219,348.13
4769,1186.219,348.13
4770,1186.219,348.13
4771,1186.219,348.13
4772,1186.219,348.13
4773,1186.219,348.13
4774,1186.219,348.13
4775,1186.219,348.13
4776,1186.219,348.13
4777,1186.219,348.13
4778,1186.219,348.13
4779,1186.219,348.13
4780,1186.219,348.13
4781,1186.219,348.13
4782,1186.219,348.13
4783,1186.219,348.13
4784,1186.219,348.13
4785,1186.219,348.13
4786,1186.219,348.13
4787,1186.219,348.13
4788,1186.219,348.13
4789,1186.219,348.13
4790,1186.219,348.13
4791,1186.219,348.13
4792,1186.219,348.13
4793,1186.219,348.13
4794,1186.219,348.13
4795,1186.219,348.13
4796,1186.219,348.13
4797,1186.219,348.13
4798,1186.219,348.13
4799,1186.219,348.13
4800,1186.219,348.13
4801,1186.219,348.13
4802,1186.219,348.13
4803,1186.219,348.13
4804,1186.219,348.13
4805,1186.219,348.13
4806,1186.219,348.13
4807,1187.015,348.122
4808,1187.015,348.122
4809,1187.809,348.114
4810,1187.809,348.114
4811,1187.809,348.114
4812,1187.809,348.114
4813,1188.614,348.106
4814,1188.614,348.106
4815,1189.019,348.102
4816,1189.019,348.102
4817,1189.424,348.098
4818,1189.424,348.098
4819,1189.424,348.098
4820,1189.424,348.098
4821,1189.424,348.098
4822,1189.424,348.098
4823,1189.832,348.094
4824,1189.832,348.094
4825,1190.239,348.09
4826,1190.239,348.09
4827,1190.239,348.09
4828,1191.117,348.081
4829,1191.117,348.081
4830,1191.117,348.081
4831,1191.117,348.081
4832,1191.117,348.081
4833,1191.634,348.076
4834,1191.634,348.076
4835,1192.15,348.071
4836,1192.15,348.071
4837,1192.743,348.065
4838,1192.743,348.065
4839,1193.335,348.059
4840,1193.335,348.059
4841,1193.335,348.059
4842,1193.335,348.059
4843,1193.335,348.059
4844,1193.335,348.059
4845,1193.335,348.059
4846,1194.538,348.047
4847,1194.538,348.047
4848,1194.538,348.047
4849,1194.538,348.047
4850,1194.538,348.047
4851,1194.538,348.047
4852,1194.538,348.047
4853,1194.538,348.047
4854,1194.538,348.047
4855,1195.08,348.042
4856,1195.621,348.037
4857,1195.622,348.037
4858,1195.622,348.037
4859,1195.622,348.037
4860,1195.622,348.037
4861,1197.44,348.019
4862,1198.3,348.01
4863,1198.3,348.01
4864,1198.3,348.01
4865,1198.736,348.006
4866,1199.173,348.001
4867,1199.173,348.001
4868,1199.617,347.997
4869,1200.062,347.992
4870,1200.062,347.992
4871,1200.957,347.984
4872,1200.957,347.984
4873,1200.957,347.984
4874,1200.957,347.984
4875,1200.957,347.984
4876,1201.851,347.975
4877,1201.851,347.975
4878,1201.851,347.975
4879,1202.743,347.966
4880,1202.743,347.966
4881,1203.634,347.957
4882,1203.634,347.957
4883,1203.634,347.957
4884,1203.634,347.957
4885,1203.635,347.957
4886,1205.421,347.939
4887,1205.421,347.939
4888,1205.421,347.939
4889,1205.421,347.939
4890,1205.421,347.939
4891,1206.323,347.93
4892,1206.323,347.93
4893,1206.323,347.93
4894,1206.323,347.93
4895,1206.323,347.93
4896,1207.228,347.921
4897,1207.229,347.921
4898,1207.229,347.921
4899,1207.229,347.921
4900,1208.117,347.912
4901,1208.117,347.912
4902,1208.117,347.912
4903,1208.117,347.912
4904,1208.117,347.912
4905,1208.117,347.912
4906,1208.117,347.912
4907,1208.117,347.912
4908,1208.117,347.912
4909,1208.117,347.912
4910,1208.118,347.912
4911,1208.118,347.912
4912,1209.369,347.9
4913,2060.455,344.48
4914,2568.244,343.19
4915,2917.75,342.13
4916,2917.75,342.13
4917,2917.75,342.13
4918,2917.75,342.13
4919,2917.75,342.13
4920,2917.75,342.13
4921,2917.976,342.13
4922,2917.976,342.13
4923,2917.976,342.13
4924,2918.859,342.128
4925,2918.859,342.128
4926,2918.859,342.128
4927,2918.859,342.128
4928,2918.859,342.128
4929,2918.859,342.128
4930,2918.859,342.128
4931,2919.731,342.126
4932,2919.731,342.126
4933,2919.731,342.126
4934,2919.731,342.126
4935,2919.731,342.126
4936,2919.731,342.126
4937,2919.731,342.126
4938,2919.731,342.126
4939,2919.731,342.126
4940,2919.731,342.126
4941,2919.731,342.126
4942,2920.584,342.124
4943,2920.584,342.124
4944,2920.584,342.124
4945,2920.584,342.124
4946,2920.584,342.124
4947,2920.584,342.124
4948,2920.584,342.124
4949,2920.584,342.124
4950,2920.584,342.124
4951,2920.584,342.124
4952,2920.584,342.124
4953,2920.584,342.124
4954,2920.584,342.124
4955,2920.584,342.124
4956,2920.584,342.124
4957,2920.584,342.124
4958,2920.584,342.124
4959,2920.584,342.124
4960,2920.584,342.124
4961,2920.584,342.124
4962,2920.584,342.124
4963,2920.584,342.124
4964,2920.584,342.124
4965,2920.584,342.124
4966,2920.584,342.124
4967,2920.584,342.124
4968,2920.584,342.124
4969,2920.584,342.124
4970,2920.584,342.124
4971,2920.584,342.124
4972,2920.584,342.124
4973,2920.584,342.124
4974,2920.584,342.124
4975,2920.584,342.124
4976,2920.584,342.124
4977,2920.584,342.124
4978,2920.584,342.124
4979,2920.584,342.124
4980,2920.584,342.124
4981,2920.584,342.124
4982,2920.584,342.124
4983,2921.419,342.122
4984,2921.419,342.122
4985,2921.419,342.122
4986,2921.419,342.122
4987,2921.419,342.122
4988,2921.419,342.122
4989,2921.419,342.122
4990,2921.419,342.122
4991,2921.419,342.122
4992,2921.419,342.122
4993,2921.419,342.122
4994,2921.419,342.122
4995,2921.419,342.122
4996,2922.247,342.12
4997,2922.247,342.12
4998,2922.247,342.12
4999,2922.247,342.12
5000,2922.247,342.12
5001,2922.247,342.12
5002,2922.247,342.12
5003,2922.247,342.12
5004,2922.247,342.12
5005,2922.247,342.12
5006,2922.247,342.12
5007,2922.247,342.12
5008,2922.247,342.12
5009,2922.247,342.12
5010,2922.247,342.12
5011,2922.247,342.12
5012,2922.247,342.12
5013,2922.247,342.12
5014,2922.247,342.12
5015,2922.247,342.12
5016,2922.247,342.12
5017,2922.247,342.12
5018,2922.247,342.12
5019,2922.247,342.12
5020,2922.247,342.12
5021,2922.247,342.12
5022,2922.247,342.12
5023,2922.247,342.12
5024,2922.247,342.12
5025,2922.247,342.12
5026,2922.247,342.12
5027,2922.247,342.12
5028,2922.247,342.12
5029,2922.247,342.12
5030,2922.247,342.12
5031,2923.077,342.118
5032,2923.077,342.118
5033,2923.077,342.118
5034,2923.077,342.118
5035,2923.077,342.118
5036,2923.077,342.118
5037,2923.077,342.118
5038,2923.077,342.118
5039,2923.078,342.118
5040,2923.915,342.117
5041,2923.915,342.117
5042,2923.915,342.117
5043,2923.915,342.117
5044,2923.915,342.117
5045,2923.915,342.117
5046,2924.759,342.115
5047,2924.76,342.115
5048,2925.607,342.113
5049,2925.607,342.113
5050,2925.608,342.113
5051,2926.458,342.111
5052,2926.458,342.111
5053,2926.458,342.111
5054,2926.458,342.111
5055,2926.458,342.111
5056,2926.458,342.111
5057,2926.458,342.111
5058,2926.458,342.111
5059,2926.458,342.111
5060,2926.458,342.111
5061,2926.458,342.111
5062,2926.458,342.111
5063,2926.458,342.111
5064,2926.458,342.111
5065,2926.458,342.111
5066,2926.458,342.111
5067,2926.458,342.111
5068,2926.458,342.111
5069,2926.458,342.111
5070,2926.458,342.111
5071,2926.458,342.111
5072,2926.458,342.111
5073,2926.458,342.111
5074,2926.458,342.111
5075,2926.458,342.111
5076,2926.458,342.111
5077,2926.458,342.111
5078,2926.458,342.111
5079,2926.458,342.111
5080,2926.458,342.111
5081,2926.458,342.111
5082,2926.458,342.111
5083,2926.458,342.111
5084,2926.458,342.111
5085,2926.458,342.111
5086,2926.458,342.111
5087,2926.458,342.111
5088,2926.458,342.111
5089,2926.458,342.111
5090,2926.458,342.111
5091,2927.309,342.109
5092,2927.309,342.109
5093,2927.309,342.109
5094,2927.309,342.109
5095,2927.309,342.109
5096,2927.309,342.109
5097,2927.309,342.109
5098,2927.309,342.109
5099,2927.309,342.109
5100,2927.309,342.109
5101,2927.309,342.109
5102,2927.309,342.109
5103,2927.309,342.109
5104,2927.309,342.109
5105,2927.309,342.109
5106,2927.309,342.109
5107,2927.309,342.109
5108,2927.309,342.109
5109,2927.309,342.109
5110,2927.309,342.109
5111,2927.309,342.109
5112,2927.309,342.109
5113,2927.309,342.109
5114,2927.309,342.109
5115,2927.309,342.109
5116,2927.309,342.109
5117,2927.309,342.109
5118,2927.309,342.109
5119,2927.309,342.109
5120,2927.309,342.109
5121,2927.309,342.109
5122,2927.309,342.109
5123,2927.309,342.109
5124,2927.309,342.109
5125,2927.309,342.109
5126,2927.309,342.109
5127,2927.309,342.109
5128,2927.309,342.109
5129,2927.309,342.109
5130,2927.309,342.109
5131,2927.309,342.109
5132,2927.309,342.109
5133,2927.309,342.109
5134,2927.309,342.109
5135,2927.309,342.109
5136,2927.309,342.109
5137,2927.309,342.109
5138,2928.16,342.107
5139,2929.011,342.106
5140,2929.011,342.106
5141,2929.011,342.106
5142,2929.011,342.106
5143,2929.869,342.104
5144,2929.869,342.104
5145,2929.869,342.104
5146,2929.869,342.104
5147,2929.869,342.104
5148,2929.869,342.104
5149,2929.869,342.104
