OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
471,Point Z,0,6,0,4507.954197,371.946565
472,Point Z,0,6,0,4507.954197,371.946565
473,Point Z,0,6,0,4507.954197,371.946237
474,Point Z,0,6,0,4507.954197,371.946237
475,Point Z,0,6,0,4507.954197,371.946237
476,Point Z,0,6,0,4507.954197,371.945909
477,Point Z,0,6,0,4507.954197,371.945909
478,Point Z,0,6,0,4507.954197,371.945909
479,Point Z,0,6,0,4507.954197,371.945909
480,Point Z,0,6,0,4507.954197,371.945909
481,Point Z,0,6,0,4507.954197,371.945909
482,Point Z,0,6,0,4507.954197,371.945581
483,Point Z,0,6,0,4507.954197,371.945581
484,Point Z,0,6,0,4507.954197,371.945581
485,Point Z,0,6,0,4507.954197,371.945581
486,Point Z,0,6,0,4507.954197,371.945581
487,Point Z,0,6,0,4507.954197,371.945581
488,Point Z,0,6,0,4507.954197,371.945253
489,Point Z,0,6,0,4507.954197,371.945253
490,Point Z,0,6,0,4507.954197,371.945253
491,Point Z,0,6,0,4507.954197,371.945253
492,Point Z,0,6,0,4507.954197,371.945253
493,Point Z,0,6,0,4507.954197,371.945253
494,Point Z,0,6,0,4507.954197,371.944925
495,Point Z,0,6,0,4507.954197,371.944925
496,Point Z,0,6,0,4507.954197,371.944925
497,Point Z,0,6,0,4507.954197,371.944925
498,Point Z,0,6,0,4507.954197,371.944925
499,Point Z,0,6,0,4507.954197,371.891447
500,Point Z,0,6,0,4507.954197,371.925568
501,Point Z,0,6,0,4507.954197,371.778587
502,Point Z,0,6,0,4507.954197,371.727734
503,Point Z,0,6,0,4507.954197,371.727734
504,Point Z,0,6,0,4507.954197,371.727406
505,Point Z,0,6,0,4507.954197,371.727406
506,Point Z,0,6,0,4507.954197,371.727406
507,Point Z,0,6,0,4507.954197,371.727406
508,Point Z,0,6,0,4507.954197,371.727078
509,Point Z,0,6,0,4507.954197,371.727078
510,Point Z,0,6,0,4507.954197,371.727078
