OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
204,Point Z,0,6,0,4507.954197,363.220205
205,Point Z,0,6,0,4507.954197,363.220205
206,Point Z,0,6,0,4507.954197,363.220205
207,Point Z,0,6,0,4507.954197,363.291071
208,Point Z,0,6,0,4507.954197,363.647041
209,Point Z,0,6,0,4507.954197,363.441661
210,Point Z,0,6,0,4507.954197,363.173617
211,Point Z,0,6,0,4507.954197,362.7914
212,Point Z,0,6,0,4507.954197,362.410823
213,Point Z,0,6,0,4507.954197,362.419354
214,Point Z,0,6,0,4507.954197,362.510233
215,Point Z,0,6,0,4507.954197,362.519419
216,Point Z,0,6,0,4507.954197,362.291401
217,Point Z,0,6,0,4507.954197,362.233658
218,Point Z,0,6,0,4507.954197,362.328803
219,Point Z,0,6,0,4507.954197,362.451506
220,Point Z,0,6,0,4507.954197,362.513842
221,Point Z,0,6,0,4507.954197,362.513842
222,Point Z,0,6,0,4507.954197,362.513842
223,Point Z,0,6,0,4507.954197,362.513842
224,Point Z,0,6,0,4507.954197,362.427228
225,Point Z,0,6,0,4507.954197,362.094551
226,Point Z,0,6,0,4507.954197,362.400981
227,Point Z,0,6,0,4507.954197,362.178868
228,Point Z,0,6,0,4507.954197,362.507936
229,Point Z,0,6,0,4507.954197,362.326834
230,Point Z,0,6,0,4507.954197,362.303212
231,Point Z,0,6,0,4507.954197,362.403277
232,Point Z,0,6,0,4507.954197,362.443304
233,Point Z,0,6,0,4507.954197,362.28123
234,Point Z,0,6,0,4507.954197,362.530246
235,Point Z,0,6,0,4507.954197,362.698552
236,Point Z,0,6,0,4507.954197,362.684445
237,Point Z,0,6,0,4507.954197,362.641138
238,Point Z,0,6,0,4507.954197,362.77434
239,Point Z,0,6,0,4507.954197,362.938709
240,Point Z,0,6,0,4507.954197,362.960691
241,Point Z,0,6,0,4507.954197,362.934772
242,Point Z,0,6,0,4507.954197,362.855704
243,Point Z,0,6,0,4507.954197,362.795993
244,Point Z,0,6,0,4507.954197,362.710035
245,Point Z,0,6,0,4507.954197,362.697896
246,Point Z,0,6,0,4507.954197,362.794025
247,Point Z,0,6,0,4507.954197,362.935101
248,Point Z,0,6,0,4507.954197,362.925258
249,Point Z,0,6,0,4507.954197,362.844221
250,Point Z,0,6,0,4507.954197,362.757936
251,Point Z,0,6,0,4507.954197,362.690678
252,Point Z,0,6,0,4507.954197,362.665416
253,Point Z,0,6,0,4507.954197,362.733985
254,Point Z,0,6,0,4507.954197,362.797962
255,Point Z,0,6,0,4507.954197,362.823224
256,Point Z,0,6,0,4507.954197,362.791072
257,Point Z,0,6,0,4507.954197,362.86161
258,Point Z,0,6,0,4507.954197,362.914431
259,Point Z,0,6,0,4507.954197,362.810757
260,Point Z,0,6,0,4507.954197,362.925258
261,Point Z,0,6,0,4507.954197,362.974799
262,Point Z,0,6,0,4507.954197,363.026636
263,Point Z,0,6,0,4507.954197,363.102423
264,Point Z,0,6,0,4507.954197,363.059772
265,Point Z,0,6,0,4507.954197,362.687398
266,Point Z,0,6,0,4507.954197,362.545009
267,Point Z,0,6,0,4507.954197,362.464957
268,Point Z,0,6,0,4507.954197,362.369157
269,Point Z,0,6,0,4507.954197,362.234971
270,Point Z,0,6,0,4507.954197,361.95774
271,Point Z,0,6,0,4507.954197,361.223162
272,Point Z,0,6,0,4507.954197,360.972834
273,Point Z,0,6,0,4507.954197,360.572572
274,Point Z,0,6,0,4507.954197,360.425591
275,Point Z,0,6,0,4507.954197,360.425591
276,Point Z,0,6,0,4507.954197,360.425591
277,Point Z,0,6,0,4507.954197,360.425591
278,Point Z,0,6,0,4507.954197,360.425591
279,Point Z,0,6,0,4507.954197,360.425591
280,Point Z,0,6,0,4507.954197,360.425591
281,Point Z,0,6,0,4507.954197,360.425591
282,Point Z,0,6,0,4507.954197,360.425591
283,Point Z,0,6,0,4507.954197,360.425591
284,Point Z,0,6,0,4507.954197,360.425591
285,Point Z,0,6,0,4507.954197,360.354725
286,Point Z,0,6,0,4507.954197,360.22382
287,Point Z,0,6,0,4507.954197,359.811419
288,Point Z,0,6,0,4507.954197,359.043048
289,Point Z,0,6,0,4507.954197,358.202827
290,Point Z,0,6,0,4507.954197,357.840294
291,Point Z,0,6,0,4507.954197,358.03452
292,Point Z,0,6,0,4507.954197,358.099152
293,Point Z,0,6,0,4507.954197,358.08078
294,Point Z,0,6,0,4507.954197,358.090294
295,Point Z,0,6,0,4507.954197,358.094887
296,Point Z,0,6,0,4507.954197,358.094887
297,Point Z,0,6,0,4507.954197,358.072249
298,Point Z,0,6,0,4507.954197,358.024677
299,Point Z,0,6,0,4507.954197,358.012538
300,Point Z,0,6,0,4507.954197,358.02763
301,Point Z,0,6,0,4507.954197,357.985635
302,Point Z,0,6,0,4507.954197,358.001055
303,Point Z,0,6,0,4507.954197,358.319624
304,Point Z,0,6,0,4507.954197,358.811421
305,Point Z,0,6,0,4507.954197,359.081106
306,Point Z,0,6,0,4507.954197,359.345213
307,Point Z,0,6,0,4507.954197,359.418703
308,Point Z,0,6,0,4507.954197,359.463651
309,Point Z,0,6,0,4507.954197,359.718572
310,Point Z,0,6,0,4507.954197,359.7189
311,Point Z,0,6,0,4507.954197,359.892128
312,Point Z,0,6,0,4507.954197,359.996458
313,Point Z,0,6,0,4507.954197,360.306825
314,Point Z,0,6,0,4507.954197,360.673294
315,Point Z,0,6,0,4507.954197,360.859973
316,Point Z,0,6,0,4507.954197,360.920013
317,Point Z,0,6,0,4507.954197,361.121456
318,Point Z,0,6,0,4507.954197,361.404264
319,Point Z,0,6,0,4507.954197,361.574867
320,Point Z,0,6,0,4507.954197,361.624408
321,Point Z,0,6,0,4507.954197,361.721192
322,Point Z,0,6,0,4507.954197,361.740877
323,Point Z,0,6,0,4507.954197,361.649014
324,Point Z,0,6,0,4507.954197,361.459054
325,Point Z,0,6,0,4507.954197,361.193962
326,Point Z,0,6,0,4507.954197,360.974475
327,Point Z,0,6,0,4507.954197,360.563386
328,Point Z,0,6,0,4507.954197,360.379331
329,Point Z,0,6,0,4507.954197,360.283859
330,Point Z,0,6,0,4507.954197,360.285828
331,Point Z,0,6,0,4507.954197,360.335696
332,Point Z,0,6,0,4507.954197,360.061091
333,Point Z,0,6,0,4507.954197,359.978742
334,Point Z,0,6,0,4507.954197,360.113912
335,Point Z,0,6,0,4507.954197,360.282547
336,Point Z,0,6,0,4507.954197,360.492848
337,Point Z,0,6,0,4507.954197,360.609318
338,Point Z,0,6,0,4507.954197,360.565355
339,Point Z,0,6,0,4507.954197,360.264174
340,Point Z,0,6,0,4507.954197,360.13655
341,Point Z,0,6,0,4507.954197,360.073558
342,Point Z,0,6,0,4507.954197,360.26319
343,Point Z,0,6,0,4507.954197,360.293045
344,Point Z,0,6,0,4507.954197,360.318964
345,Point Z,0,6,0,4507.954197,360.397704
346,Point Z,0,6,0,4507.954197,360.431497
347,Point Z,0,6,0,4507.954197,360.518111
348,Point Z,0,6,0,4507.954197,360.625066
349,Point Z,0,6,0,4507.954197,360.763189
350,Point Z,0,6,0,4507.954197,360.641798
351,Point Z,0,6,0,4507.954197,360.758924
352,Point Z,0,6,0,4507.954197,360.872113
353,Point Z,0,6,0,4507.954197,361.036154
354,Point Z,0,6,0,4507.954197,361.034514
355,Point Z,0,6,0,4507.954197,361.098818
356,Point Z,0,6,0,4507.954197,360.97185
357,Point Z,0,6,0,4507.954197,361.075852
358,Point Z,0,6,0,4507.954197,360.952165
359,Point Z,0,6,0,4507.954197,360.98038
360,Point Z,0,6,0,4507.954197,360.769751
361,Point Z,0,6,0,4507.954197,360.472179
362,Point Z,0,6,0,4507.954197,360.464961
363,Point Z,0,6,0,4507.954197,360.493832
364,Point Z,0,6,0,4507.954197,360.409515
365,Point Z,0,6,0,4507.954197,360.434449
366,Point Z,0,6,0,4507.954197,360.752034
367,Point Z,0,6,0,4507.954197,360.835367
368,Point Z,0,6,0,4507.954197,361.071259
369,Point Z,0,6,0,4507.954197,360.841273
370,Point Z,0,6,0,4507.954197,360.448557
371,Point Z,0,6,0,4507.954197,360.345539
372,Point Z,0,6,0,4507.954197,360.237271
373,Point Z,0,6,0,4507.954197,360.33504
374,Point Z,0,6,0,4507.954197,360.407547
375,Point Z,0,6,0,4507.954197,360.594882
