ID,Station (ft),WSE 'Max' (feet)
1355,912.161,361.582
1356,913.084,361.577
1357,913.995,361.572
1358,914.893,361.568
1359,915.778,361.565
1360,916.652,361.562
1361,917.518,361.56
1362,918.128,361.559
1363,918.38,361.557
1364,919.237,361.551
1365,920.089,361.545
1366,920.938,361.539
1367,921.349,361.537
1368,921.408,361.537
1369,921.502,361.537
1370,921.683,361.536
1371,921.786,361.536
1372,922.636,361.536
1373,923.487,361.535
1374,924.264,361.535
1375,924.34,361.535
1376,924.525,361.535
1377,925.147,361.534
1378,925.199,361.534
1379,925.356,361.534
1380,925.567,361.533
1381,925.604,361.533
1382,926.062,361.532
1383,926.396,361.531
1384,926.408,361.531
1385,926.927,361.529
1386,927.794,361.526
1387,928.663,361.523
1388,929.534,361.52
1389,930.079,361.518
1390,930.407,361.517
1391,931.279,361.514
1392,932.155,361.511
1393,933.039,361.51
1394,933.938,361.51
1395,934.317,361.509
1396,934.848,361.509
1397,934.965,361.509
1398,935.755,361.507
1399,936.652,361.505
1400,937.544,361.502
1401,938.232,361.5
1402,938.439,361.5
1403,939.336,361.498
1404,940.239,361.495
1405,941.153,361.493
1406,942.076,361.491
1407,942.993,361.489
1408,943.388,361.489
1409,943.91,361.488
1410,944.156,361.488
1411,944.867,361.487
1412,944.985,361.487
1413,945.048,361.487
1414,945.626,361.487
1415,945.757,361.486
1416,945.873,361.486
1417,945.894,361.486
1418,946.099,361.486
1419,946.199,361.486
1420,946.448,361.486
1421,946.477,361.486
1422,946.949,361.486
1423,947.061,361.486
1424,947.207,361.486
1425,947.496,361.485
1426,947.963,361.485
1427,948.175,361.485
1428,948.916,361.485
1429,949.256,361.484
1430,949.485,361.484
1431,949.778,361.484
1432,949.857,361.484
1433,950.427,361.484
1434,950.709,361.484
1435,950.773,361.484
1436,950.935,361.484
1437,951.043,361.484
1438,951.116,361.483
1439,951.281,361.483
1440,952.622,361.483
1441,953.216,361.483
1442,954.096,361.482
1443,955.265,361.481
1444,955.437,361.481
1445,956.042,361.48
1446,956.167,361.479
1447,956.411,361.479
1448,957.098,361.477
1449,957.202,361.477
1450,957.628,361.476
1451,958.355,361.474
1452,958.37,361.474
1453,958.651,361.474
1454,959.09,361.473
1455,959.386,361.472
1456,959.656,361.471
1457,961.041,361.469
1458,961.275,361.469
1459,961.876,361.468
1460,961.997,361.467
1461,962.158,361.467
1462,962.751,361.466
1463,963.045,361.466
1464,963.175,361.465
1465,963.416,361.464
1466,963.488,361.464
1467,963.662,361.463
1468,964.124,361.461
1469,964.186,361.461
1470,964.65,361.459
1471,964.857,361.458
1472,964.984,361.458
1473,965.268,361.456
1474,965.524,361.455
1475,966.193,361.453
1476,966.864,361.451
1477,967.563,361.451
1478,968.321,361.45
1479,969.137,361.45
1480,969.765,361.449
1481,969.98,361.449
1482,970.822,361.447
1483,971.651,361.444
1484,972.461,361.439
1485,973.251,361.435
1486,974.021,361.431
1487,974.172,361.43
1488,974.77,361.428
1489,975.488,361.426
1490,976.183,361.423
1491,976.363,361.423
1492,976.886,361.421
1493,977.631,361.418
1494,978.427,361.415
1495,979.257,361.413
1496,980.094,361.41
1497,980.652,361.409
1498,980.924,361.407
1499,981.749,361.403
1500,982.582,361.398
1501,983.426,361.393
1502,983.848,361.391
1503,984.27,361.39
1504,984.684,361.387
1505,985.097,361.385
1506,985.897,361.383
1507,986.678,361.381
1508,987.462,361.38
1509,988.265,361.379
1510,989.093,361.377
1511,989.942,361.376
1512,990.004,361.376
1513,990.798,361.37
1514,991.219,361.367
1515,991.64,361.363
1516,992.043,361.36
1517,992.446,361.357
1518,993.217,361.352
1519,993.977,361.352
1520,994.762,361.352
1521,995.584,361.352
1522,996.032,361.351
1523,996.433,361.351
1524,997.295,361.346
1525,998.16,361.34
1526,999.022,361.333
1527,999.885,361.327
1528,1000.755,361.323
1529,1001.634,361.318
1530,1002.521,361.314
1531,1002.902,361.312
1532,1003.415,361.309
1533,1004.313,361.305
1534,1005.203,361.302
1535,1006.067,361.298
1536,1006.897,361.295
1537,1007.692,361.293
1538,1008.461,361.291
1539,1008.835,361.289
1540,1009.21,361.288
1541,1009.579,361.286
1542,1009.947,361.284
1543,1010.68,361.279
1544,1010.919,361.277
1545,1011.424,361.274
1546,1012.189,361.268
1547,1012.974,361.265
1548,1013.755,361.265
1549,1014.131,361.265
1550,1014.523,361.265
1551,1015.301,361.263
1552,1016.107,361.26
1553,1016.928,361.256
1554,1017.76,361.252
1555,1018.668,361.248
1556,1019.773,361.244
1557,1021.079,361.24
1558,1022.387,361.236
1559,1023.035,361.235
1560,1023.498,361.234
1561,1024.402,361.231
1562,1025.202,361.227
1563,1025.451,361.226
1564,1025.976,361.221
1565,1026.751,361.215
1566,1027.142,361.211
1567,1027.532,361.208
1568,1027.922,361.204
1569,1028.311,361.201
1570,1029.081,361.201
1571,1029.83,361.201
1572,1030.561,361.201
1573,1031.129,361.2
1574,1031.291,361.2
1575,1032.043,361.199
1576,1032.838,361.197
1577,1033.685,361.194
1578,1034.576,361.19
1579,1035.488,361.186
1580,1035.947,361.185
1581,1036.406,361.183
1582,1036.866,361.181
1583,1037.325,361.18
1584,1038.242,361.177
1585,1039.149,361.175
1586,1039.619,361.173
1587,1040.044,361.172
1588,1040.926,361.17
1589,1041.801,361.165
1590,1042.672,361.153
1591,1043.381,361.144
1592,1043.538,361.141
1593,1044.397,361.137
1594,1044.523,361.139
1595,1045.249,361.124
1596,1046.099,361.107
1597,1046.948,361.09
1598,1047.796,361.087
1599,1048.645,361.087
1600,1049.494,361.087
1601,1049.622,361.087
1602,1050.341,361.085
1603,1051.181,361.081
1604,1051.993,361.075
1605,1052.764,361.068
1606,1052.829,361.068
1607,1053.026,361.067
1608,1053.09,361.066
1609,1053.128,361.066
1610,1053.245,361.065
1611,1053.506,361.064
1612,1054.241,361.06
1613,1054.979,361.058
1614,1055.729,361.056
1615,1056.121,361.054
1616,1056.513,361.052
1617,1056.573,361.051
1618,1057.343,361.044
1619,1058.2,361.037
1620,1059.065,361.029
1621,1059.93,361.024
1622,1060.795,361.021
1623,1061.654,361.017
1624,1061.737,361.017
1625,1062.499,361.01
1626,1063.319,361.003
1627,1064.117,360.997
1628,1064.894,360.991
1629,1065.655,360.989
1630,1066.403,360.988
1631,1067.144,360.986
1632,1067.878,360.985
1633,1068.115,360.984
1634,1068.616,360.982
1635,1069.382,360.979
1636,1070.198,360.973
1637,1071.062,360.966
1638,1071.956,360.96
1639,1072.859,360.955
1640,1073.763,360.952
1641,1074.302,360.95
1642,1074.667,360.947
1643,1075.567,360.94
1644,1076.458,360.933
1645,1077.34,360.928
1646,1078.218,360.922
1647,1079.103,360.918
1648,1080.004,360.914
1649,1080.922,360.901
1650,1080.949,360.901
1651,1081.85,360.878
1652,1082.782,360.858
1653,1083.714,360.857
1654,1084.18,360.857
1655,1084.382,360.856
1656,1084.646,360.856
1657,1085.578,360.854
1658,1086.508,360.852
1659,1087.434,360.848
1660,1088.352,360.845
1661,1089.264,360.841
1662,1090.172,360.837
1663,1090.625,360.834
1664,1091.077,360.831
1665,1091.525,360.828
1666,1091.972,360.824
1667,1092.783,360.816
1668,1092.86,360.816
1669,1093.747,360.815
1670,1094.637,360.813
1671,1095.08,360.812
1672,1095.522,360.81
1673,1095.955,360.808
1674,1096.388,360.805
1675,1097.232,360.801
1676,1097.827,360.797
1677,1098.057,360.794
1678,1098.87,360.783
1679,1099.682,360.772
1680,1100.502,360.765
1681,1100.916,360.764
1682,1101.331,360.765
1683,1101.746,360.764
1684,1102.162,360.764
1685,1102.764,360.764
1686,1102.992,360.764
1687,1103.814,360.763
1688,1104.63,360.761
1689,1105.446,360.759
1690,1106.268,360.757
1691,1107.086,360.754
1692,1107.889,360.751
1693,1108.68,360.747
1694,1109.478,360.744
1695,1110.297,360.739
1696,1110.536,360.738
1697,1111.129,360.736
1698,1111.952,360.734
1699,1112.745,360.732
1700,1113.507,360.73
1701,1114.251,360.727
1702,1114.811,360.726
1703,1115.002,360.725
1704,1115.782,360.721
1705,1116.598,360.718
1706,1117.437,360.714
1707,1118.284,360.711
1708,1118.708,360.71
1709,1119.132,360.709
1710,1119.556,360.708
1711,1119.98,360.707
1712,1120.403,360.706
1713,1120.827,360.706
1714,1121.31,360.705
1715,1121.675,360.704
1716,1122.523,360.7
1717,1123.371,360.696
1718,1124.222,360.692
1719,1125.081,360.69
1720,1125.954,360.687
1721,1126.825,360.684
1722,1127.673,360.681
1723,1128.495,360.678
1724,1129.307,360.674
1725,1129.331,360.674
1726,1130.111,360.671
1727,1130.898,360.668
1728,1131.669,360.666
1729,1132.443,360.664
1730,1133.23,360.662
1731,1133.629,360.661
1732,1134.028,360.66
1733,1134.438,360.659
1734,1134.848,360.658
1735,1135.7,360.655
1736,1136.566,360.653
1737,1137.053,360.652
1738,1137.407,360.651
1739,1138.207,360.649
1740,1138.981,360.646
1741,1139.264,360.645
1742,1139.751,360.643
1743,1140.536,360.64
1744,1141.34,360.636
1745,1142.149,360.633
1746,1142.95,360.63
1747,1143.748,360.627
1748,1144.565,360.623
1749,1145.408,360.618
1750,1146.26,360.613
1751,1146.792,360.61
1752,1147.106,360.609
1753,1147.947,360.607
1754,1148.558,360.607
1755,1148.787,360.607
1756,1149.631,360.604
1757,1150.478,360.601
1758,1151.324,360.596
1759,1152.161,360.593
1760,1152.988,360.59
1761,1153.806,360.587
1762,1154.62,360.585
1763,1155.029,360.583
1764,1155.438,360.582
1765,1155.85,360.58
1766,1156.262,360.578
1767,1156.921,360.576
1768,1157.093,360.575
1769,1157.929,360.573
1770,1158.591,360.57
1771,1158.767,360.57
1772,1159.605,360.568
1773,1160.025,360.567
1774,1160.444,360.566
1775,1160.652,360.566
1776,1161.29,360.563
1777,1162.141,360.559
1778,1162.997,360.556
1779,1163.854,360.552
1780,1164.708,360.549
1781,1165.551,360.546
1782,1166.368,360.544
1783,1167.148,360.542
1784,1167.522,360.541
1785,1167.895,360.539
1786,1168.262,360.539
1787,1168.629,360.538
1788,1169.396,360.536
1789,1169.689,360.535
1790,1170.251,360.521
1791,1170.796,360.521
1792,1171.2,360.521
1793,1172.177,360.52
1794,1173.112,360.519
1795,1173.995,360.518
1796,1174.849,360.517
1797,1175.688,360.516
1798,1176.512,360.515
1799,1176.918,360.515
1800,1177.325,360.514
1801,1177.731,360.514
1802,1178.137,360.513
1803,1178.939,360.513
1804,1178.955,360.513
1805,1179.781,360.509
1806,1180.605,360.506
1807,1181.399,360.503
1808,1182.151,360.501
1809,1182.907,360.5
1810,1183.311,360.499
1811,1183.715,360.499
1812,1184.563,360.498
1813,1185.404,360.495
1814,1186.219,360.492
1815,1187.014,360.489
1816,1187.809,360.487
1817,1188.614,360.485
1818,1189.019,360.484
1819,1189.424,360.483
1820,1189.831,360.481
1821,1190.239,360.48
1822,1191.117,360.478
1823,1191.497,360.477
1824,1191.633,360.476
1825,1192.15,360.475
1826,1192.743,360.474
1827,1193.335,360.472
1828,1194.538,360.469
1829,1195.08,360.468
1830,1195.621,360.467
1831,1196.567,360.465
1832,1197.44,360.463
1833,1198.3,360.459
1834,1198.736,360.457
1835,1199.173,360.453
1836,1199.367,360.451
1837,1199.617,360.449
1838,1200.062,360.447
1839,1200.52,360.447
1840,1200.957,360.446
1841,1201.851,360.445
1842,1202.743,360.443
1843,1203.634,360.441
1844,1204.526,360.438
1845,1205.421,360.434
1846,1206.322,360.431
1847,1207.228,360.427
1848,1208.117,360.424
1849,1208.975,360.422
1850,1209.369,360.42
1851,1209.697,360.419
1852,1209.817,360.419
1853,1210.66,360.416
1854,1211.51,360.413
1855,1212.382,360.411
1856,1213.275,360.408
1857,1214.165,360.406
1858,1215.028,360.404
1859,1215.863,360.403
1860,1216.678,360.401
1861,1217.471,360.399
1862,1218.227,360.398
1863,1218.94,360.396
1864,1218.974,360.396
1865,1219.483,360.395
1866,1219.623,360.394
1867,1220.305,360.393
1868,1221.019,360.391
1869,1221.773,360.389
1870,1222.551,360.385
1871,1223.341,360.382
1872,1223.4,360.382
1873,1224.149,360.376
1874,1224.983,360.368
1875,1225.845,360.363
1876,1226.713,360.362
1877,1227.558,360.362
1878,1227.866,360.362
1879,1228.353,360.361
1880,1229.106,360.361
1881,1229.852,360.36
1882,1230.606,360.359
1883,1231.35,360.357
1884,1232.078,360.355
1885,1232.816,360.353
1886,1233.585,360.351
1887,1234.38,360.348
1888,1235.186,360.344
1889,1235.997,360.34
1890,1236.202,360.338
1891,1236.83,360.334
1892,1237.697,360.332
1893,1237.853,360.332
1894,1238.581,360.331
1895,1239.448,360.329
1896,1240.28,360.326
1897,1241.091,360.323
1898,1241.905,360.319
1899,1242.73,360.315
1900,1243.565,360.311
1901,1244.401,360.307
1902,1245.23,360.303
1903,1245.427,360.302
1904,1246.042,360.299
1905,1246.826,360.295
1906,1247.591,360.291
1907,1248.356,360.289
1908,1249.136,360.286
1909,1249.927,360.284
1910,1250.725,360.282
1911,1251.528,360.279
1912,1252.335,360.277
1913,1253.139,360.273
1914,1253.286,360.272
1915,1253.541,360.271
1916,1253.942,360.27
1917,1254.743,360.267
1918,1255.547,360.264
1919,1256.36,360.262
1920,1257.2,360.26
1921,1258.071,360.258
1922,1258.963,360.256
1923,1259.562,360.254
1924,1259.862,360.253
1925,1260.763,360.25
1926,1261.669,360.247
1927,1262.584,360.243
1928,1263.511,360.239
1929,1264.444,360.236
1930,1265.38,360.233
1931,1266.316,360.23
1932,1267.251,360.227
1933,1268.069,360.224
1934,1268.187,360.223
1935,1269.123,360.213
1936,1270.058,360.202
1937,1270.992,360.193
1938,1271.922,360.191
1939,1272.85,360.191
1940,1273.781,360.191
1941,1274.105,360.191
1942,1274.722,360.191
1943,1275.667,360.188
1944,1276.574,360.184
1945,1277.398,360.181
1946,1278.146,360.177
1947,1278.874,360.175
1948,1279.637,360.172
1949,1280.44,360.167
1950,1280.462,360.167
1951,1281.236,360.161
1952,1282.02,360.155
1953,1282.824,360.154
1954,1283.625,360.154
1955,1283.666,360.154
1956,1284.54,360.152
1957,1285.421,360.149
1958,1286.291,360.145
1959,1287.143,360.141
1960,1287.979,360.139
1961,1288.807,360.136
1962,1289.626,360.134
1963,1290.423,360.131
1964,1291.197,360.128
1965,1291.965,360.124
1966,1292.055,360.124
1967,1292.735,360.122
1968,1293.51,360.119
1969,1294.295,360.117
1970,1295.105,360.114
1971,1295.946,360.111
1972,1296.809,360.108
1973,1297.683,360.104
1974,1298.56,360.1
1975,1299.113,360.097
1976,1299.437,360.095
1977,1300.316,360.092
1978,1300.826,360.091
1979,1301.196,360.091
1980,1301.49,360.091
1981,1302.078,360.09
1982,1302.959,360.088
1983,1303.838,360.084
1984,1304.707,360.081
1985,1305.556,360.079
1986,1306.377,360.077
1987,1307.175,360.076
1988,1307.962,360.073
1989,1308.745,360.071
1990,1308.931,360.07
1991,1309.137,360.07
1992,1309.529,360.069
1993,1310.316,360.066
1994,1311.118,360.064
1995,1311.943,360.062
1996,1312.794,360.061
1997,1313.451,360.06
1998,1313.671,360.058
1999,1314.571,360.053
2000,1315.491,360.047
2001,1316.422,360.042
2002,1317.357,360.042
2003,1318.293,360.042
2004,1318.761,360.042
2005,1319.229,360.042
2006,1319.322,360.042
2007,1320.163,360.041
2008,1321.084,360.038
2009,1321.98,360.034
2010,1322.843,360.031
2011,1323.684,360.028
2012,1324.521,360.026
2013,1325.366,360.024
2014,1326.23,360.021
2015,1326.679,360.019
2016,1327.164,360.018
2017,1328.301,360.014
2018,1329.8,360.011
2019,1330.711,360.009
2020,1331.622,360.008
2021,1332.531,360.006
2022,1333.439,360.004
2023,1334.246,360.001
2024,1334.921,359.998
2025,1336.03,359.994
2026,1336.939,359.994
2027,1337.63,359.994
2028,1337.794,359.994
2029,1338.653,359.992
2030,1339.53,359.99
2031,1340.436,359.987
2032,1341.391,359.984
2033,1342.397,359.982
2034,1343.413,359.98
2035,1344.394,359.978
2036,1345.344,359.976
2037,1345.432,359.976
2038,1346.281,359.974
2039,1347.215,359.972
2040,1348.148,359.969
2041,1349.082,359.967
2042,1350.016,359.965
2043,1350.949,359.963
2044,1351.883,359.96
2045,1352.375,359.958
2046,1352.817,359.957
2047,1353.75,359.955
2048,1354.684,359.952
2049,1355.617,359.95
2050,1356.551,359.949
2051,1357.484,359.947
2052,1357.927,359.946
2053,1358.416,359.944
2054,1359.34,359.941
2055,1360.253,359.938
2056,1361.155,359.935
2057,1362.05,359.932
2058,1362.943,359.929
2059,1363.836,359.928
2060,1364.282,359.927
2061,1364.728,359.926
2062,1365.175,359.925
2063,1365.621,359.924
2064,1366.514,359.922
2065,1366.96,359.921
2066,1367.347,359.92
2067,1367.407,359.919
2068,1367.853,359.917
2069,1368.299,359.914
2070,1369.192,359.908
2071,1370.085,359.906
2072,1370.711,359.906
2073,1370.976,359.906
2074,1371.85,359.905
2075,1371.863,359.905
2076,1372.737,359.905
2077,1373.594,359.904
2078,1374.439,359.903
2079,1375.28,359.901
2080,1376.118,359.9
2081,1376.948,359.898
2082,1377.785,359.896
2083,1378.647,359.894
2084,1379.147,359.893
2085,1379.52,359.892
2086,1380.392,359.891
2087,1381.255,359.89
2088,1382.11,359.888
2089,1382.959,359.885
2090,1383.448,359.884
2091,1383.809,359.883
2092,1384.074,359.882
2093,1384.664,359.878
2094,1385.528,359.873
2095,1386.401,359.87
2096,1386.519,359.87
2097,1387.262,359.868
2098,1388.096,359.867
2099,1388.904,359.865
2100,1389.696,359.863
2101,1390.486,359.862
2102,1391.278,359.859
2103,1392.063,359.855
2104,1392.832,359.852
2105,1393.594,359.848
2106,1394.364,359.844
2107,1394.575,359.843
2108,1395.152,359.837
2109,1395.979,359.827
2110,1396.896,359.818
2111,1397.962,359.818
2112,1399.041,359.818
2113,1399.158,359.817
2114,1400.356,359.816
2115,1401.425,359.814
2116,1402.357,359.812
2117,1403.226,359.81
2118,1404.097,359.809
2119,1404.991,359.806
2120,1405.689,359.802
2121,1405.901,359.801
2122,1406.818,359.794
2123,1407.278,359.791
2124,1407.736,359.789
2125,1408.222,359.788
2126,1408.654,359.788
2127,1409.266,359.788
2128,1409.573,359.788
2129,1409.624,359.788
2130,1410.491,359.786
2131,1411.409,359.782
2132,1412.327,359.777
2133,1413.245,359.773
2134,1414.163,359.77
2135,1415.082,359.768
2136,1416,359.764
2137,1416.743,359.762
2138,1416.915,359.761
2139,1417.823,359.758
2140,1418.72,359.755
2141,1419.606,359.752
2142,1420.046,359.751
2143,1420.485,359.75
2144,1420.923,359.749
2145,1421.341,359.748
2146,1421.361,359.748
2147,1422.233,359.743
2148,1423.103,359.738
2149,1423.979,359.733
2150,1424.424,359.732
2151,1424.869,359.731
2152,1425.319,359.731
2153,1425.769,359.731
2154,1426.654,359.73
2155,1427.489,359.73
2156,1427.501,359.73
2157,1428.303,359.729
2158,1429.071,359.727
2159,1429.827,359.724
2160,1430.605,359.72
2161,1431.432,359.717
2162,1432.303,359.714
2163,1433.188,359.711
2164,1434.07,359.708
2165,1434.95,359.705
2166,1435.066,359.705
2167,1435.831,359.703
2168,1436.71,359.7
2169,1437.582,359.698
2170,1438.442,359.696
2171,1439.237,359.694
2172,1439.3,359.694
2173,1440.169,359.688
2174,1441.048,359.683
2175,1441.932,359.677
2176,1442.823,359.674
2177,1443.721,359.674
2178,1444.622,359.674
2179,1445.501,359.674
2180,1445.52,359.674
2181,1446.416,359.671
2182,1447.308,359.666
2183,1448.196,359.66
2184,1449.084,359.656
2185,1449.976,359.652
2186,1450.872,359.649
2187,1451.771,359.645
2188,1452.678,359.641
2189,1452.94,359.64
2190,1453.595,359.637
2191,1454.521,359.633
2192,1455.453,359.63
2193,1456.386,359.626
2194,1457.318,359.623
2195,1458.251,359.62
2196,1459.183,359.615
2197,1460.116,359.61
2198,1460.268,359.608
2199,1460.58,359.608
2200,1461.047,359.606
2201,1461.512,359.605
2202,1461.976,359.604
2203,1462.9,359.601
2204,1463.82,359.599
2205,1464.737,359.594
2206,1465.653,359.59
2207,1466.567,359.586
2208,1467.328,359.583
2209,1467.475,359.582
2210,1467.924,359.579
2211,1468.374,359.575
2212,1469.263,359.57
2213,1470.144,359.567
2214,1470.957,359.564
2215,1471.021,359.564
2216,1471.896,359.561
2217,1472.769,359.559
2218,1473.642,359.556
2219,1474.514,359.553
2220,1475.387,359.55
2221,1476.26,359.547
2222,1477.132,359.543
2223,1478.005,359.538
2224,1478.273,359.537
2225,1478.878,359.533
2226,1479.755,359.528
2227,1480.637,359.528
2228,1480.804,359.528
2229,1481.525,359.527
2230,1482.417,359.524
2231,1483.311,359.519
2232,1484.207,359.515
2233,1485.106,359.511
2234,1486.006,359.508
2235,1486.895,359.504
2236,1487.771,359.499
2237,1488.234,359.496
2238,1488.635,359.494
2239,1489.487,359.49
2240,1490.297,359.486
2241,1491.051,359.483
2242,1491.827,359.48
2243,1492.68,359.477
2244,1493.515,359.474
2245,1494.24,359.472
2246,1494.916,359.469
2247,1495.659,359.465
2248,1495.943,359.462
2249,1496.458,359.457
2250,1497.268,359.451
2251,1498.088,359.445
2252,1498.948,359.444
2253,1499.855,359.443
2254,1500.03,359.443
2255,1500.782,359.443
2256,1501.694,359.439
2257,1502.569,359.435
2258,1503.41,359.432
2259,1504.231,359.429
2260,1504.753,359.428
2261,1505.043,359.427
2262,1505.744,359.425
2263,1505.856,359.425
2264,1506.365,359.425
2265,1506.669,359.425
2266,1507.483,359.424
2267,1508.304,359.422
2268,1509.128,359.419
2269,1509.949,359.416
2270,1510.754,359.413
2271,1511.528,359.41
2272,1512.276,359.408
2273,1513.025,359.406
2274,1513.805,359.402
2275,1514.622,359.397
2276,1514.679,359.397
2277,1515.464,359.391
2278,1516.316,359.386
2279,1517.173,359.381
2280,1518.038,359.377
2281,1518.91,359.373
2282,1519.784,359.37
2283,1520.659,359.366
2284,1521.535,359.362
2285,1522.414,359.355
2286,1523.299,359.345
2287,1523.392,359.343
2288,1524.188,359.341
2289,1525.074,359.336
2290,1525.948,359.332
2291,1526.376,359.331
2292,1526.804,359.33
2293,1527.227,359.328
2294,1527.65,359.327
2295,1528.496,359.325
2296,1529.033,359.323
2297,1529.343,359.321
2298,1530.19,359.317
2299,1531.033,359.313
2300,1531.869,359.308
2301,1532.697,359.306
2302,1533.521,359.306
2303,1534.348,359.306
2304,1534.762,359.306
2305,1535.175,359.305
2306,1535.522,359.305
2307,1535.999,359.305
2308,1536.82,359.302
2309,1537.646,359.299
2310,1538.483,359.295
2311,1539.327,359.291
2312,1540.162,359.288
2313,1540.97,359.284
2314,1541.257,359.283
2315,1541.737,359.282
2316,1542.479,359.281
2317,1543.233,359.28
2318,1544.022,359.278
2319,1544.841,359.276
2320,1545.674,359.273
2321,1546.408,359.27
2322,1546.5,359.27
2323,1547.313,359.268
2324,1547.659,359.268
2325,1548.119,359.265
2326,1548.926,359.261
2327,1549.728,359.257
2328,1550.524,359.254
2329,1551.32,359.251
2330,1552.122,359.249
2331,1552.931,359.247
2332,1553.745,359.246
2333,1554.559,359.245
2334,1555.374,359.245
2335,1556.184,359.244
2336,1556.983,359.243
2337,1557.768,359.24
2338,1558.19,359.237
2339,1558.548,359.234
2340,1559.334,359.228
2341,1559.731,359.227
2342,1560.127,359.226
2343,1560.525,359.225
2344,1560.616,359.225
2345,1560.924,359.225
2346,1561.726,359.223
2347,1562.534,359.222
2348,1563.346,359.22
2349,1564.167,359.218
2350,1565.001,359.215
2351,1565.84,359.213
2352,1566.665,359.209
2353,1567.459,359.207
2354,1568.213,359.205
2355,1568.936,359.203
2356,1569.651,359.201
2357,1570.385,359.199
2358,1571.155,359.197
2359,1571.963,359.195
2360,1572.803,359.193
2361,1573.666,359.192
2362,1574.46,359.192
2363,1574.541,359.191
2364,1575.418,359.186
2365,1576.283,359.182
2366,1577.121,359.178
2367,1577.525,359.176
2368,1577.93,359.173
2369,1578.721,359.17
2370,1579.506,359.168
2371,1580.292,359.167
2372,1581.084,359.165
2373,1581.879,359.164
2374,1582.616,359.162
2375,1582.673,359.162
2376,1583.459,359.157
2377,1584.241,359.152
2378,1585.032,359.147
2379,1585.851,359.142
2380,1586.707,359.14
2381,1587.593,359.139
2382,1588.487,359.139
2383,1589.365,359.139
2384,1589.731,359.139
2385,1590.218,359.138
2386,1591.052,359.136
2387,1591.866,359.132
2388,1592.635,359.128
2389,1593.361,359.125
2390,1593.625,359.124
2391,1594.101,359.123
2392,1594.915,359.122
2393,1595.796,359.12
2394,1596.691,359.118
2395,1597.567,359.116
2396,1598.428,359.114
2397,1599.282,359.112
2398,1600.137,359.11
2399,1600.441,359.11
2400,1600.999,359.108
2401,1601.437,359.106
2402,1601.874,359.105
2403,1602.752,359.101
2404,1603.618,359.098
2405,1604.471,359.095
2406,1605.324,359.093
2407,1606.189,359.092
2408,1607.064,359.091
2409,1607.942,359.09
2410,1608.821,359.089
2411,1609.695,359.088
2412,1610.152,359.086
2413,1610.599,359.084
2414,1611.058,359.083
2415,1611.517,359.081
2416,1612.463,359.078
2417,1613.428,359.075
2418,1613.916,359.073
2419,1614.403,359.071
2420,1615.38,359.07
2421,1616.354,359.068
2422,1617.321,359.067
2423,1618.273,359.065
2424,1619.084,359.064
2425,1619.211,359.064
2426,1620.175,359.061
2427,1621.267,359.057
2428,1622.604,359.053
2429,1623.382,359.051
2430,1624.159,359.049
2431,1624.925,359.048
2432,1625.691,359.047
2433,1626.329,359.047
2434,1626.97,359.046
2435,1627.917,359.045
2436,1627.983,359.044
2437,1628.854,359.042
2438,1629.684,359.039
2439,1630.508,359.036
2440,1631.333,359.033
2441,1632.157,359.031
2442,1632.981,359.029
2443,1633.806,359.028
2444,1634.635,359.027
2445,1635.477,359.026
2446,1636.347,359.024
2447,1636.897,359.024
2448,1637.254,359.022
2449,1638.189,359.018
2450,1638.664,359.016
2451,1639.139,359.014
2452,1639.615,359.012
2453,1640.092,359.01
2454,1641.044,359.007
2455,1641.99,359.004
2456,1642.912,359.003
2457,1643.793,359.002
2458,1644.633,359
2459,1645.04,359
2460,1645.446,358.999
2461,1645.848,358.998
2462,1645.881,358.998
2463,1646.25,358.997
2464,1647.057,358.994
2465,1647.881,358.99
2466,1648.74,358.987
2467,1649.634,358.983
2468,1650.549,358.98
2469,1651.471,358.978
2470,1652.394,358.977
2471,1653.317,358.975
2472,1653.778,358.975
2473,1654.24,358.974
2474,1654.86,358.973
2475,1655.162,358.972
2476,1655.622,358.97
2477,1656.083,358.968
2478,1657.006,358.964
2479,1657.932,358.96
2480,1658.396,358.959
2481,1658.861,358.957
2482,1659.327,358.955
2483,1659.792,358.953
2484,1660.723,358.952
2485,1661.65,358.951
2486,1662.571,358.95
2487,1663.489,358.949
2488,1663.859,358.949
2489,1664.405,358.948
2490,1665.319,358.945
2491,1666.051,358.943
2492,1666.234,358.942
2493,1667.149,358.94
2494,1668.062,358.937
2495,1668.97,358.935
2496,1669.869,358.934
2497,1670.759,358.934
2498,1671.644,358.933
2499,1672.526,358.932
2500,1672.831,358.931
2501,1672.965,358.931
2502,1673.404,358.93
2503,1674.275,358.927
2504,1675.142,358.925
2505,1676.013,358.922
2506,1676.897,358.919
2507,1677.794,358.918
2508,1678.701,358.916
2509,1679.617,358.915
2510,1680.077,358.914
2511,1680.538,358.913
2512,1680.999,358.913
2513,1681.46,358.912
2514,1681.828,358.912
2515,1682.374,358.909
2516,1683.268,358.906
2517,1684.138,358.902
2518,1684.989,358.898
2519,1685.072,358.898
2520,1685.835,358.895
2521,1686.686,358.892
2522,1687.112,358.892
2523,1687.538,358.891
2524,1687.96,358.89
2525,1688.383,358.89
2526,1689.214,358.889
2527,1690.039,358.887
2528,1690.807,358.886
2529,1690.879,358.886
2530,1691.751,358.883
2531,1692.656,358.879
2532,1693.104,358.877
2533,1693.578,358.875
