OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
1144,Point Z,0,6,0,4507.954197,357.751712
1145,Point Z,0,6,0,4507.954197,357.754993
1146,Point Z,0,6,0,4507.954197,357.80847
1147,Point Z,0,6,0,4507.954197,357.837998
1148,Point Z,0,6,0,4507.954197,358.011554
1149,Point Z,0,6,0,4507.954197,358.148693
1150,Point Z,0,6,0,4507.954197,358.2878
1151,Point Z,0,6,0,4507.954197,358.518443
1152,Point Z,0,6,0,4507.954197,358.555844
1153,Point Z,0,6,0,4507.954197,358.259257
1154,Point Z,0,6,0,4507.954197,357.833077
1155,Point Z,0,6,0,4507.954197,357.717263
1156,Point Z,0,6,0,4507.954197,357.702828
1157,Point Z,0,6,0,4507.954197,357.611292
1158,Point Z,0,6,0,4507.954197,357.432815
1159,Point Z,0,6,0,4507.954197,357.345873
1160,Point Z,0,6,0,4507.954197,357.409521
1161,Point Z,0,6,0,4507.954197,357.459718
1162,Point Z,0,6,0,4507.954197,357.481043
1163,Point Z,0,6,0,4507.954197,357.585046
1164,Point Z,0,6,0,4507.954197,357.717591
1165,Point Z,0,6,0,4507.954197,357.884258
1166,Point Z,0,6,0,4507.954197,358.12343
1167,Point Z,0,6,0,4507.954197,357.954796
1168,Point Z,0,6,0,4507.954197,357.838326
1169,Point Z,0,6,0,4507.954197,357.610308
1170,Point Z,0,6,0,4507.954197,356.786163
1171,Point Z,0,6,0,4507.954197,356.353093
1172,Point Z,0,6,0,4507.954197,356.08144
1173,Point Z,0,6,0,4507.954197,356.052896
1174,Point Z,0,6,0,4507.954197,356.052568
1175,Point Z,0,6,0,4507.954197,356.004668
1176,Point Z,0,6,0,4507.954197,355.960049
1177,Point Z,0,6,0,4507.954197,356.128684
1178,Point Z,0,6,0,4507.954197,356.146072
1179,Point Z,0,6,0,4507.954197,356.146072
1180,Point Z,0,6,0,4507.954197,356.146072
1181,Point Z,0,6,0,4507.954197,356.146072
1182,Point Z,0,6,0,4507.954197,356.146072
1183,Point Z,0,6,0,4507.954197,356.146072
1184,Point Z,0,6,0,4507.954197,356.146072
1185,Point Z,0,6,0,4507.954197,356.146072
1186,Point Z,0,6,0,4507.954197,356.146072
1187,Point Z,0,6,0,4507.954197,356.146072
1188,Point Z,0,6,0,4507.954197,356.146072
1189,Point Z,0,6,0,4507.954197,356.146072
1190,Point Z,0,6,0,4507.954197,356.146072
1191,Point Z,0,6,0,4507.954197,356.657554
1192,Point Z,0,6,0,4507.954197,357.040427
1193,Point Z,0,6,0,4507.954197,357.497119
1194,Point Z,0,6,0,4507.954197,357.802237
1195,Point Z,0,6,0,4507.954197,357.440361
1196,Point Z,0,6,0,4507.954197,357.026976
1197,Point Z,0,6,0,4507.954197,356.847186
1198,Point Z,0,6,0,4507.954197,356.764181
1199,Point Z,0,6,0,4507.954197,356.801911
1200,Point Z,0,6,0,4507.954197,356.801911
1201,Point Z,0,6,0,4507.954197,356.801911
1202,Point Z,0,6,0,4507.954197,356.801911
1203,Point Z,0,6,0,4507.954197,356.800598
1204,Point Z,0,6,0,4507.954197,356.797646
1205,Point Z,0,6,0,4507.954197,356.795021
1206,Point Z,0,6,0,4507.954197,356.795021
1207,Point Z,0,6,0,4507.954197,356.795021
1208,Point Z,0,6,0,4507.954197,356.795021
1209,Point Z,0,6,0,4507.954197,356.795021
1210,Point Z,0,6,0,4507.954197,356.795021
1211,Point Z,0,6,0,4507.954197,356.795021
1212,Point Z,0,6,0,4507.954197,356.804207
1213,Point Z,0,6,0,4507.954197,357.068314
1214,Point Z,0,6,0,4507.954197,357.123432
1215,Point Z,0,6,0,4507.954197,357.249744
1216,Point Z,0,6,0,4507.954197,357.013524
1217,Point Z,0,6,0,4507.954197,357.021727
1218,Point Z,0,6,0,4507.954197,357.622447
1219,Point Z,0,6,0,4507.954197,357.648038
1220,Point Z,0,6,0,4507.954197,357.661489
1221,Point Z,0,6,0,4507.954197,357.658864
1222,Point Z,0,6,0,4507.954197,357.658864
1223,Point Z,0,6,0,4507.954197,357.658864
1224,Point Z,0,6,0,4507.954197,357.774022
1225,Point Z,0,6,0,4507.954197,357.977761
1226,Point Z,0,6,0,4507.954197,358.040097
1227,Point Z,0,6,0,4507.954197,358.251055
1228,Point Z,0,6,0,4507.954197,358.158535
1229,Point Z,0,6,0,4507.954197,358.048627
1230,Point Z,0,6,0,4507.954197,357.737604
1231,Point Z,0,6,0,4507.954197,357.50893
1232,Point Z,0,6,0,4507.954197,357.010572
1233,Point Z,0,6,0,4507.954197,356.191676
1234,Point Z,0,6,0,4507.954197,355.716611
1235,Point Z,0,6,0,4507.954197,355.716611
1236,Point Z,0,6,0,4507.954197,355.716611
1237,Point Z,0,6,0,4507.954197,355.716611
1238,Point Z,0,6,0,4507.954197,355.716611
1239,Point Z,0,6,0,4507.954197,355.716611
1240,Point Z,0,6,0,4507.954197,355.716611
1241,Point Z,0,6,0,4507.954197,355.716611
1242,Point Z,0,6,0,4507.954197,355.716611
1243,Point Z,0,6,0,4507.954197,355.762543
1244,Point Z,0,6,0,4507.954197,355.788789
1245,Point Z,0,6,0,4507.954197,355.788789
1246,Point Z,0,6,0,4507.954197,355.844892
1247,Point Z,0,6,0,4507.954197,355.876388
1248,Point Z,0,6,0,4507.954197,355.876388
1249,Point Z,0,6,0,4507.954197,355.876388
1250,Point Z,0,6,0,4507.954197,355.905915
1251,Point Z,0,6,0,4507.954197,356.319628
1252,Point Z,0,6,0,4507.954197,356.970217
1253,Point Z,0,6,0,4507.954197,357.468248
1254,Point Z,0,6,0,4507.954197,357.440033
1255,Point Z,0,6,0,4507.954197,357.389508
1256,Point Z,0,6,0,4507.954197,357.208078
1257,Point Z,0,6,0,4507.954197,357.076188
1258,Point Z,0,6,0,4507.954197,356.953813
1259,Point Z,0,6,0,4507.954197,357.098498
1260,Point Z,0,6,0,4507.954197,357.055191
1261,Point Z,0,6,0,4507.954197,357.02107
1262,Point Z,0,6,0,4507.954197,357.029601
1263,Point Z,0,6,0,4507.954197,357.079141
1264,Point Z,0,6,0,4507.954197,357.151648
1265,Point Z,0,6,0,4507.954197,357.151976
1266,Point Z,0,6,0,4507.954197,357.151976
1267,Point Z,0,6,0,4507.954197,357.234653
1268,Point Z,0,6,0,4507.954197,357.579468
1269,Point Z,0,6,0,4507.954197,357.763195
1270,Point Z,0,6,0,4507.954197,357.763195
1271,Point Z,0,6,0,4507.954197,357.771069
1272,Point Z,0,6,0,4507.954197,357.80683
1273,Point Z,0,6,0,4507.954197,357.82914
1274,Point Z,0,6,0,4507.954197,357.82914
1275,Point Z,0,6,0,4507.954197,357.82914
1276,Point Z,0,6,0,4507.954197,357.884258
1277,Point Z,0,6,0,4507.954197,358.147052
1278,Point Z,0,6,0,4507.954197,358.14738
1279,Point Z,0,6,0,4507.954197,358.147709
1280,Point Z,0,6,0,4507.954197,358.728744
1281,Point Z,0,6,0,4507.954197,358.88688
1282,Point Z,0,6,0,4507.954197,358.823888
1283,Point Z,0,6,0,4507.954197,358.825857
1284,Point Z,0,6,0,4507.954197,358.844229
1285,Point Z,0,6,0,4507.954197,358.720214
1286,Point Z,0,6,0,4507.954197,358.446592
1287,Point Z,0,6,0,4507.954197,358.25532
1288,Point Z,0,6,0,4507.954197,358.249414
1289,Point Z,0,6,0,4507.954197,358.232026
1290,Point Z,0,6,0,4507.954197,358.117853
1291,Point Z,0,6,0,4507.954197,357.942
1292,Point Z,0,6,0,4507.954197,357.486621
1293,Point Z,0,6,0,4507.954197,357.099154
1294,Point Z,0,6,0,4507.954197,356.911162
1295,Point Z,0,6,0,4507.954197,356.713984
1296,Point Z,0,6,0,4507.954197,356.396072
1297,Point Z,0,6,0,4507.954197,356.083736
1298,Point Z,0,6,0,4507.954197,356.115888
1299,Point Z,0,6,0,4507.954197,356.157883
1300,Point Z,0,6,0,4507.954197,356.157883
1301,Point Z,0,6,0,4507.954197,356.167069
1302,Point Z,0,6,0,4507.954197,356.226124
1303,Point Z,0,6,0,4507.954197,356.315035
1304,Point Z,0,6,0,4507.954197,356.331111
1305,Point Z,0,6,0,4507.954197,356.287148
1306,Point Z,0,6,0,4507.954197,356.244497
1307,Point Z,0,6,0,4507.954197,356.204143
1308,Point Z,0,6,0,4507.954197,356.197253
1309,Point Z,0,6,0,4507.954197,356.304536
1310,Point Z,0,6,0,4507.954197,356.505323
1311,Point Z,0,6,0,4507.954197,356.50926
1312,Point Z,0,6,0,4507.954197,356.56241
1313,Point Z,0,6,0,4507.954197,356.632292
1314,Point Z,0,6,0,4507.954197,356.664772
1315,Point Z,0,6,0,4507.954197,356.781898
1316,Point Z,0,6,0,4507.954197,356.858669
1317,Point Z,0,6,0,4507.954197,356.829798
1318,Point Z,0,6,0,4507.954197,356.712672
1319,Point Z,0,6,0,4507.954197,356.598827
1320,Point Z,0,6,0,4507.954197,356.580454
1321,Point Z,0,6,0,4507.954197,356.521071
1322,Point Z,0,6,0,4507.954197,356.610638
1323,Point Z,0,6,0,4507.954197,357.040427
1324,Point Z,0,6,0,4507.954197,357.441345
1325,Point Z,0,6,0,4507.954197,357.669363
1326,Point Z,0,6,0,4507.954197,357.743182
1327,Point Z,0,6,0,4507.954197,357.977761
1328,Point Z,0,6,0,4507.954197,358.303548
1329,Point Z,0,6,0,4507.954197,358.369493
1330,Point Z,0,6,0,4507.954197,357.821594
1331,Point Z,0,6,0,4507.954197,357.316345
1332,Point Z,0,6,0,4507.954197,357.182487
1333,Point Z,0,6,0,4507.954197,357.149351
1334,Point Z,0,6,0,4507.954197,356.923302
1335,Point Z,0,6,0,4507.954197,356.888525
1336,Point Z,0,6,0,4507.954197,356.613591
1337,Point Z,0,6,0,4507.954197,356.495809
1338,Point Z,0,6,0,4507.954197,356.477108
1339,Point Z,0,6,0,4507.954197,356.477108
1340,Point Z,0,6,0,4507.954197,356.477108
1341,Point Z,0,6,0,4507.954197,356.477108
1342,Point Z,0,6,0,4507.954197,356.477108
1343,Point Z,0,6,0,4507.954197,356.476452
1344,Point Z,0,6,0,4507.954197,356.463657
1345,Point Z,0,6,0,4507.954197,356.50073
1346,Point Z,0,6,0,4507.954197,356.567003
1347,Point Z,0,6,0,4507.954197,356.559129
1348,Point Z,0,6,0,4507.954197,356.582751
1349,Point Z,0,6,0,4507.954197,356.583079
1350,Point Z,0,6,0,4507.954197,356.583079
1351,Point Z,0,6,0,4507.954197,356.583079
1352,Point Z,0,6,0,4507.954197,356.583079
1353,Point Z,0,6,0,4507.954197,356.425599
1354,Point Z,0,6,0,4507.954197,356.358342
1355,Point Z,0,6,0,4507.954197,356.357686
1356,Point Z,0,6,0,4507.954197,356.358014
1357,Point Z,0,6,0,4507.954197,356.358342
1358,Point Z,0,6,0,4507.954197,356.35867
1359,Point Z,0,6,0,4507.954197,356.478421
1360,Point Z,0,6,0,4507.954197,356.481373
1361,Point Z,0,6,0,4507.954197,356.508932
1362,Point Z,0,6,0,4507.954197,356.570612
1363,Point Z,0,6,0,4507.954197,356.633276
1364,Point Z,0,6,0,4507.954197,356.701517
1365,Point Z,0,6,0,4507.954197,356.703158
1366,Point Z,0,6,0,4507.954197,356.703486
1367,Point Z,0,6,0,4507.954197,356.703486
1368,Point Z,0,6,0,4507.954197,356.693643
1369,Point Z,0,6,0,4507.954197,356.693315
1370,Point Z,0,6,0,4507.954197,356.693315
1371,Point Z,0,6,0,4507.954197,356.693643
1372,Point Z,0,6,0,4507.954197,356.693643
1373,Point Z,0,6,0,4507.954197,356.693643
1374,Point Z,0,6,0,4507.954197,356.936425
1375,Point Z,0,6,0,4507.954197,356.950204
1376,Point Z,0,6,0,4507.954197,356.950204
1377,Point Z,0,6,0,4507.954197,356.950204
1378,Point Z,0,6,0,4507.954197,356.950204
1379,Point Z,0,6,0,4507.954197,356.950532
1380,Point Z,0,6,0,4507.954197,356.950532
1381,Point Z,0,6,0,4507.954197,356.962343
1382,Point Z,0,6,0,4507.954197,357.187081
1383,Point Z,0,6,0,4507.954197,357.518445
1384,Point Z,0,6,0,4507.954197,357.715623
1385,Point Z,0,6,0,4507.954197,357.793379
1386,Point Z,0,6,0,4507.954197,357.265821
1387,Point Z,0,6,0,4507.954197,356.465297
1388,Point Z,0,6,0,4507.954197,356.362279
1389,Point Z,0,6,0,4507.954197,356.311426
1390,Point Z,0,6,0,4507.954197,356.397056
1391,Point Z,0,6,0,4507.954197,356.38951
1392,Point Z,0,6,0,4507.954197,356.402633
1393,Point Z,0,6,0,4507.954197,356.473171
1394,Point Z,0,6,0,4507.954197,356.351452
1395,Point Z,0,6,0,4507.954197,355.887542
1396,Point Z,0,6,0,4507.954197,355.845548
1397,Point Z,0,6,0,4507.954197,355.845548
1398,Point Z,0,6,0,4507.954197,355.845548
1399,Point Z,0,6,0,4507.954197,355.845548
1400,Point Z,0,6,0,4507.954197,355.845548
1401,Point Z,0,6,0,4507.954197,355.874091
1402,Point Z,0,6,0,4507.954197,355.992201
1403,Point Z,0,6,0,4507.954197,355.992529
1404,Point Z,0,6,0,4507.954197,355.992529
1405,Point Z,0,6,0,4507.954197,356.022057
1406,Point Z,0,6,0,4507.954197,356.171006
1407,Point Z,0,6,0,4507.954197,356.19955
1408,Point Z,0,6,0,4507.954197,356.23892
1409,Point Z,0,6,0,4507.954197,356.281899
1410,Point Z,0,6,0,4507.954197,356.281899
1411,Point Z,0,6,0,4507.954197,356.281899
1412,Point Z,0,6,0,4507.954197,356.268447
1413,Point Z,0,6,0,4507.954197,356.172647
1414,Point Z,0,6,0,4507.954197,356.02665
1415,Point Z,0,6,0,4507.954197,356.02665
1416,Point Z,0,6,0,4507.954197,356.026322
1417,Point Z,0,6,0,4507.954197,356.01287
1418,Point Z,0,6,0,4507.954197,355.95808
1419,Point Z,0,6,0,4507.954197,356.03354
1420,Point Z,0,6,0,4507.954197,356.105062
1421,Point Z,0,6,0,4507.954197,356.171335
1422,Point Z,0,6,0,4507.954197,356.285508
1423,Point Z,0,6,0,4507.954197,356.40657
1424,Point Z,0,6,0,4507.954197,356.484326
1425,Point Z,0,6,0,4507.954197,356.552895
1426,Point Z,0,6,0,4507.954197,356.775664
1427,Point Z,0,6,0,4507.954197,356.838656
1428,Point Z,0,6,0,4507.954197,356.83964
1429,Point Z,0,6,0,4507.954197,356.84489
1430,Point Z,0,6,0,4507.954197,356.84489
1431,Point Z,0,6,0,4507.954197,356.839312
1432,Point Z,0,6,0,4507.954197,356.752698
1433,Point Z,0,6,0,4507.954197,356.685113
1434,Point Z,0,6,0,4507.954197,356.749089
1435,Point Z,0,6,0,4507.954197,356.743512
1436,Point Z,0,6,0,4507.954197,356.677239
1437,Point Z,0,6,0,4507.954197,356.437082
1438,Point Z,0,6,0,4507.954197,356.558473
1439,Point Z,0,6,0,4507.954197,356.374746
1440,Point Z,0,6,0,4507.954197,356.797646
1441,Point Z,0,6,0,4507.954197,357.062081
1442,Point Z,0,6,0,4507.954197,357.100795
1443,Point Z,0,6,0,4507.954197,357.134915
1444,Point Z,0,6,0,4507.954197,357.476122
1445,Point Z,0,6,0,4507.954197,357.622447
1446,Point Z,0,6,0,4507.954197,357.417067
1447,Point Z,0,6,0,4507.954197,357.369167
1448,Point Z,0,6,0,4507.954197,357.235309
1449,Point Z,0,6,0,4507.954197,357.021398
1450,Point Z,0,6,0,4507.954197,356.862934
1451,Point Z,0,6,0,4507.954197,356.517134
1452,Point Z,0,6,0,4507.954197,356.446925
1453,Point Z,0,6,0,4507.954197,356.086689
1454,Point Z,0,6,0,4507.954197,356.006965
1455,Point Z,0,6,0,4507.954197,356.040429
1456,Point Z,0,6,0,4507.954197,356.18413
1457,Point Z,0,6,0,4507.954197,356.24909
1458,Point Z,0,6,0,4507.954197,356.256964
1459,Point Z,0,6,0,4507.954197,356.165101
1460,Point Z,0,6,0,4507.954197,356.024681
1461,Point Z,0,6,0,4507.954197,355.998107
1462,Point Z,0,6,0,4507.954197,355.998107
1463,Point Z,0,6,0,4507.954197,356.02665
1464,Point Z,0,6,0,4507.954197,356.054865
1465,Point Z,0,6,0,4507.954197,356.059786
1466,Point Z,0,6,0,4507.954197,355.815692
1467,Point Z,0,6,0,4507.954197,355.516808
1468,Point Z,0,6,0,4507.954197,355.343252
1469,Point Z,0,6,0,4507.954197,355.197911
1470,Point Z,0,6,0,4507.954197,355.05257
1471,Point Z,0,6,0,4507.954197,354.907229
1472,Point Z,0,6,0,4507.954197,354.761889
1473,Point Z,0,6,0,4507.954197,354.616876
1474,Point Z,0,6,0,4507.954197,354.471535
1475,Point Z,0,6,0,4507.954197,354.444632
1476,Point Z,0,6,0,4507.954197,354.444632
1477,Point Z,0,6,0,4507.954197,355.168384
1478,Point Z,0,6,0,4507.954197,355.338331
1479,Point Z,0,6,0,4507.954197,355.338331
1480,Point Z,0,6,0,4507.954197,355.341612
1481,Point Z,0,6,0,4507.954197,355.345549
1482,Point Z,0,6,0,4507.954197,355.351782
1483,Point Z,0,6,0,4507.954197,355.403948
1484,Point Z,0,6,0,4507.954197,355.461362
1485,Point Z,0,6,0,4507.954197,355.457753
1486,Point Z,0,6,0,4507.954197,355.42232
1487,Point Z,0,6,0,4507.954197,355.361625
1488,Point Z,0,6,0,4507.954197,355.347845
1489,Point Z,0,6,0,4507.954197,355.31274
1490,Point Z,0,6,0,4507.954197,355.303226
1491,Point Z,0,6,0,4507.954197,355.303226
1492,Point Z,0,6,0,4507.954197,355.303226
1493,Point Z,0,6,0,4507.954197,355.303226
1494,Point Z,0,6,0,4507.954197,355.303226
1495,Point Z,0,6,0,4507.954197,355.303554
1496,Point Z,0,6,0,4507.954197,355.348173
1497,Point Z,0,6,0,4507.954197,356.087017
1498,Point Z,0,6,0,4507.954197,356.330455
1499,Point Z,0,6,0,4507.954197,356.362607
1500,Point Z,0,6,0,4507.954197,356.277962
1501,Point Z,0,6,0,4507.954197,356.1943
1502,Point Z,0,6,0,4507.954197,356.1943
1503,Point Z,0,6,0,4507.954197,356.1943
1504,Point Z,0,6,0,4507.954197,356.1943
1505,Point Z,0,6,0,4507.954197,356.197253
1506,Point Z,0,6,0,4507.954197,356.212017
1507,Point Z,0,6,0,4507.954197,356.212345
1508,Point Z,0,6,0,4507.954197,356.223172
1509,Point Z,0,6,0,4507.954197,356.164773
1510,Point Z,0,6,0,4507.954197,356.291741
1511,Point Z,0,6,0,4507.954197,356.301256
1512,Point Z,0,6,0,4507.954197,356.287476
1513,Point Z,0,6,0,4507.954197,356.385901
1514,Point Z,0,6,0,4507.954197,356.566675
1515,Point Z,0,6,0,4507.954197,356.629667
1516,Point Z,0,6,0,4507.954197,356.556832
1517,Point Z,0,6,0,4507.954197,356.489903
1518,Point Z,0,6,0,4507.954197,356.393119
1519,Point Z,0,6,0,4507.954197,356.390822
1520,Point Z,0,6,0,4507.954197,356.425927
1521,Point Z,0,6,0,4507.954197,356.392791
1522,Point Z,0,6,0,4507.954197,356.368841
1523,Point Z,0,6,0,4507.954197,356.356702
1524,Point Z,0,6,0,4507.954197,356.347515
1525,Point Z,0,6,0,4507.954197,356.341938
1526,Point Z,0,6,0,4507.954197,356.346859
1527,Point Z,0,6,0,4507.954197,356.338001
1528,Point Z,0,6,0,4507.954197,355.783868
1529,Point Z,0,6,0,4507.954197,355.203817
1530,Point Z,0,6,0,4507.954197,355.094237
1531,Point Z,0,6,0,4507.954197,355.089972
1532,Point Z,0,6,0,4507.954197,355.089972
1533,Point Z,0,6,0,4507.954197,355.089644
1534,Point Z,0,6,0,4507.954197,355.072911
1535,Point Z,0,6,0,4507.954197,355.046009
1536,Point Z,0,6,0,4507.954197,355.046009
1537,Point Z,0,6,0,4507.954197,355.046009
1538,Point Z,0,6,0,4507.954197,355.046009
1539,Point Z,0,6,0,4507.954197,355.046009
1540,Point Z,0,6,0,4507.954197,355.046009
1541,Point Z,0,6,0,4507.954197,355.046009
1542,Point Z,0,6,0,4507.954197,355.046009
1543,Point Z,0,6,0,4507.954197,355.08866
1544,Point Z,0,6,0,4507.954197,355.19299
1545,Point Z,0,6,0,4507.954197,355.04929
1546,Point Z,0,6,0,4507.954197,354.877702
1547,Point Z,0,6,0,4507.954197,354.448241
1548,Point Z,0,6,0,4507.954197,354.215958
1549,Point Z,0,6,0,4507.954197,354.06832
1550,Point Z,0,6,0,4507.954197,353.889843
1551,Point Z,0,6,0,4507.954197,353.685119
1552,Point Z,0,6,0,4507.954197,353.446931
1553,Point Z,0,6,0,4507.954197,353.345553
1554,Point Z,0,6,0,4507.954197,353.307823
1555,Point Z,0,6,0,4507.954197,353.264516
1556,Point Z,0,6,0,4507.954197,353.008283
1557,Point Z,0,6,0,4507.954197,352.405594
1558,Point Z,0,6,0,4507.954197,352.279282
1559,Point Z,0,6,0,4507.954197,352.279282
1560,Point Z,0,6,0,4507.954197,352.279282
1561,Point Z,0,6,0,4507.954197,352.279282
1562,Point Z,0,6,0,4507.954197,352.279282
1563,Point Z,0,6,0,4507.954197,352.279282
1564,Point Z,0,6,0,4507.954197,352.279282
1565,Point Z,0,6,0,4507.954197,352.279282
1566,Point Z,0,6,0,4507.954197,352.279282
1567,Point Z,0,6,0,4507.954197,352.279282
1568,Point Z,0,6,0,4507.954197,352.279282
1569,Point Z,0,6,0,4507.954197,352.279282
1570,Point Z,0,6,0,4507.954197,352.279282
1571,Point Z,0,6,0,4507.954197,352.279282
1572,Point Z,0,6,0,4507.954197,352.364912
1573,Point Z,0,6,0,4507.954197,353.013204
1574,Point Z,0,6,0,4507.954197,353.485972
1575,Point Z,0,6,0,4507.954197,353.728426
1576,Point Z,0,6,0,4507.954197,353.878032
1577,Point Z,0,6,0,4507.954197,353.842599
1578,Point Z,0,6,0,4507.954197,353.969895
1579,Point Z,0,6,0,4507.954197,353.946273
1580,Point Z,0,6,0,4507.954197,353.82882
1581,Point Z,0,6,0,4507.954197,353.892468
1582,Point Z,0,6,0,4507.954197,353.914449
1583,Point Z,0,6,0,4507.954197,354.106706
1584,Point Z,0,6,0,4507.954197,354.097848
1585,Point Z,0,6,0,4507.954197,353.906575
1586,Point Z,0,6,0,4507.954197,353.748111
1587,Point Z,0,6,0,4507.954197,353.971864
1588,Point Z,0,6,0,4507.954197,353.983675
1589,Point Z,0,6,0,4507.954197,353.983675
1590,Point Z,0,6,0,4507.954197,353.983675
1591,Point Z,0,6,0,4507.954197,353.983675
1592,Point Z,0,6,0,4507.954197,353.983675
1593,Point Z,0,6,0,4507.954197,353.983675
1594,Point Z,0,6,0,4507.954197,354.004016
1595,Point Z,0,6,0,4507.954197,354.103425
1596,Point Z,0,6,0,4507.954197,354.253359
1597,Point Z,0,6,0,4507.954197,354.384265
1598,Point Z,0,6,0,4507.954197,354.358346
1599,Point Z,0,6,0,4507.954197,354.272388
1600,Point Z,0,6,0,4507.954197,354.310446
1601,Point Z,0,6,0,4507.954197,354.342598
1602,Point Z,0,6,0,4507.954197,354.475144
1603,Point Z,0,6,0,4507.954197,354.500734
1604,Point Z,0,6,0,4507.954197,354.685117
1605,Point Z,0,6,0,4507.954197,354.991875
1606,Point Z,0,6,0,4507.954197,354.840957
1607,Point Z,0,6,0,4507.954197,354.598175
1608,Point Z,0,6,0,4507.954197,354.398372
1609,Point Z,0,6,0,4507.954197,354.569304
1610,Point Z,0,6,0,4507.954197,354.963988
1611,Point Z,0,6,0,4507.954197,354.80093
1612,Point Z,0,6,0,4507.954197,354.381312
1613,Point Z,0,6,0,4507.954197,354.381312
1614,Point Z,0,6,0,4507.954197,354.381312
1615,Point Z,0,6,0,4507.954197,354.216286
1616,Point Z,0,6,0,4507.954197,353.694305
1617,Point Z,0,6,0,4507.954197,353.694305
1618,Point Z,0,6,0,4507.954197,353.694305
1619,Point Z,0,6,0,4507.954197,353.693649
1620,Point Z,0,6,0,4507.954197,353.687088
1621,Point Z,0,6,0,4507.954197,353.630985
1622,Point Z,0,6,0,4507.954197,353.439057
1623,Point Z,0,6,0,4507.954197,353.413794
1624,Point Z,0,6,0,4507.954197,353.312088
1625,Point Z,0,6,0,4507.954197,353.141813
1626,Point Z,0,6,0,4507.954197,353.141813
1627,Point Z,0,6,0,4507.954197,353.141813
1628,Point Z,0,6,0,4507.954197,353.136236
1629,Point Z,0,6,0,4507.954197,353.106052
1630,Point Z,0,6,0,4507.954197,353.136892
1631,Point Z,0,6,0,4507.954197,353.387219
1632,Point Z,0,6,0,4507.954197,353.370815
1633,Point Z,0,6,0,4507.954197,353.270094
1634,Point Z,0,6,0,4507.954197,353.199556
1635,Point Z,0,6,0,4507.954197,353.196603
1636,Point Z,0,6,0,4507.954197,353.175934
1637,Point Z,0,6,0,4507.954197,353.155264
1638,Point Z,0,6,0,4507.954197,353.134595
1639,Point Z,0,6,0,4507.954197,353.116223
1640,Point Z,0,6,0,4507.954197,353.124753
1641,Point Z,0,6,0,4507.954197,353.23138
1642,Point Z,0,6,0,4507.954197,353.314057
1643,Point Z,0,6,0,4507.954197,353.293716
1644,Point Z,0,6,0,4507.954197,353.281248
1645,Point Z,0,6,0,4507.954197,353.255658
1646,Point Z,0,6,0,4507.954197,353.269766
1647,Point Z,0,6,0,4507.954197,353.487613
1648,Point Z,0,6,0,4507.954197,353.513203
1649,Point Z,0,6,0,4507.954197,353.513203
1650,Point Z,0,6,0,4507.954197,353.498768
1651,Point Z,0,6,0,4507.954197,353.492206
1652,Point Z,0,6,0,4507.954197,353.975801
1653,Point Z,0,6,0,4507.954197,354.37475
1654,Point Z,0,6,0,4507.954197,354.498766
1655,Point Z,0,6,0,4507.954197,354.77534
1656,Point Z,0,6,0,4507.954197,354.975143
1657,Point Z,0,6,0,4507.954197,355.197583
1658,Point Z,0,6,0,4507.954197,355.222518
1659,Point Z,0,6,0,4507.954197,355.169696
1660,Point Z,0,6,0,4507.954197,355.121468
1661,Point Z,0,6,0,4507.954197,354.984001
1662,Point Z,0,6,0,4507.954197,354.914119
1663,Point Z,0,6,0,4507.954197,355.10736
1664,Point Z,0,6,0,4507.954197,355.269105
1665,Point Z,0,6,0,4507.954197,355.197583
1666,Point Z,0,6,0,4507.954197,355.148043
1667,Point Z,0,6,0,4507.954197,355.130654
1668,Point Z,0,6,0,4507.954197,355.109985
1669,Point Z,0,6,0,4507.954197,355.10572
1670,Point Z,0,6,0,4507.954197,355.102439
1671,Point Z,0,6,0,4507.954197,355.103423
1672,Point Z,0,6,0,4507.954197,355.127373
1673,Point Z,0,6,0,4507.954197,355.150667
1674,Point Z,0,6,0,4507.954197,355.075536
1675,Point Z,0,6,0,4507.954197,354.916744
1676,Point Z,0,6,0,4507.954197,354.919697
1677,Point Z,0,6,0,4507.954197,354.796009
1678,Point Z,0,6,0,4507.954197,354.980064
1679,Point Z,0,6,0,4507.954197,355.104408
1680,Point Z,0,6,0,4507.954197,355.068318
1681,Point Z,0,6,0,4507.954197,355.119171
1682,Point Z,0,6,0,4507.954197,354.875077
1683,Point Z,0,6,0,4507.954197,354.834395
1684,Point Z,0,6,0,4507.954197,354.671338
1685,Point Z,0,6,0,4507.954197,354.53223
1686,Point Z,0,6,0,4507.954197,354.557165
1687,Point Z,0,6,0,4507.954197,354.585708
1688,Point Z,0,6,0,4507.954197,354.601128
1689,Point Z,0,6,0,4507.954197,354.569632
1690,Point Z,0,6,0,4507.954197,354.569304
1691,Point Z,0,6,0,4507.954197,354.596206
1692,Point Z,0,6,0,4507.954197,354.599815
1693,Point Z,0,6,0,4507.954197,354.599815
1694,Point Z,0,6,0,4507.954197,354.612283
1695,Point Z,0,6,0,4507.954197,354.663792
1696,Point Z,0,6,0,4507.954197,354.697256
1697,Point Z,0,6,0,4507.954197,354.726127
1698,Point Z,0,6,0,4507.954197,354.686101
1699,Point Z,0,6,0,4507.954197,354.490236
1700,Point Z,0,6,0,4507.954197,354.461036
1701,Point Z,0,6,0,4507.954197,354.462348
